,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
12,24,Kelly Ross,KELLY ROSS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
13,26,Rukmini Basu,RUKMINI BASU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
14,27,Rebecca Meeker,REBECCA MEEKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
15,29,Samantha Newman,SAMANTHA NEWMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
16,30,Brogan Jones,BROGAN JONES,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
17,31,Sarah Hansen,SARAH HANSEN,0,0,0,0,2,0,0,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
18,32,Rebecca Driver,REBECCA DRIVER,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
19,44,Keila Strick,KEILA STRICK,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
20,52,Tess Warner,TESS WARNER,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
21,54,Sarai Arbus,SARAI ARBUS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2feY8PxsOgiq7hjsZ8DjSe2Y39H25hfmLoCH4WukPUcE%3d,Virginia,5,9,15
0,4,Nina Finley,NINA FINLEY,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
1,5,Sarah Finger,SARAH FINGER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
2,6,Jessica Shatkin,JESSICA SHATKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
3,7,Arianne Lozano,ARIANNE LOZANO,3,3,0,0,1,2,2,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
4,9,Brenna Bailey,BRENNA BAILEY,3,3,2,2,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
5,10,Julia Bladin,JULIA BLADIN,0,0,4,4,0,3,3,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
6,11,Marlena Sloss,MARLENA SLOSS,1,1,3,3,1,1,1,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
7,15,Alex Hardesty,ALEX HARDESTY,0,0,1,1,1,2,2,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
8,16,Julia Gesensway,JULIA GESENSWAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
9,17,Kaitie Dong,KAITIE DONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
10,19,Carly Busch,CARLY BUSCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
11,20,Annie Want,ANNIE WANT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
12,21,Sarah Adams,SARAH ADAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
13,22,Melanie Jochheim-Atkins,MELANIE JOCHHEIM-ATKINS,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
14,24,Mia Letterie,MIA LETTERIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
15,25,Caitlin Scott,CAITLIN SCOTT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
16,28,Claire Revere,CLAIRE REVERE,1,1,0,0,2,1,1,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
17,30,Lindsey Scott,LINDSEY SCOTT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
18,32,Alissa Soo,ALISSA SOO,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
19,33,Margo Heffron,MARGO HEFFRON,1,1,0,0,0,3,3,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
20,39,Jessica Kostelnik,JESSICA KOSTELNIK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
21,47,Laura Rea,LAURA REA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Whitman,9,10,15
0,5,Emily Buckner,EMILY BUCKNER,2,2,4,4,1,6,6,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
1,7,Emily Kampa,EMILY KAMPA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
2,8,Caroline Sheffield,CAROLINE SHEFFIELD,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
3,9,Ellen Jacobus,ELLEN JACOBUS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
4,10,Lucia Childs-Walker,LUCIA CHILDS-WALKER,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
5,12,Elizabeth Borden,ELIZABETH BORDEN,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
6,13,Laura Soter,LAURA SOTER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
7,14,Claire Rostov,CLAIRE ROSTOV,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
8,15,Nami Sumida,NAMI SUMIDA,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
9,16,Camila Flowerman,CAMILA FLOWERMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
10,17,Madeleine Preiss,MADELEINE PREISS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
11,21,Ahna Weeks,AHNA WEEKS,3,3,1,1,1,3,3,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
12,22,Megan Chavez,MEGAN CHAVEZ,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
13,23,Leah Cromer,LEAH CROMER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
14,24,Naomi Price-Lazarus,NAOMI PRICE-LAZARUS,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
15,25,Elaine Sundberg,ELAINE SUNDBERG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
16,26,Clara Hazlett-Norman,CLARA HAZLETT-NORMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
17,35,Claire Thallon,CLAIRE THALLON,1,1,2,2,1,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
18,45,Katie Ciaglo,KATIE CIAGLO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
19,63,Jamie Johnson,JAMIE JOHNSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qb0RiM%2f4mpfq%2fglpDwDokcw8rtEIJYHB14OMMhwfgWg%3d,Carleton College,6,15,10
0,3,Amy Leder,AMY LEDER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
1,4,Nhi Nguyen,NHI NGUYEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
2,5,Leilani Nelson,LEILANI NELSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
3,8,Jean Russell,JEAN RUSSELL,0,0,1,1,0,3,3,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
4,9,Kirstin Johnson,KIRSTIN JOHNSON,0,0,0,0,0,3,3,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
5,11,Megan Henderson,MEGAN HENDERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
6,13,Jessica Chesnut,JESSICA CHESNUT,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
7,15,Dorothe Franklin,DOROTHE FRANKLIN,0,0,3,3,1,4,4,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
8,16,Megan Cousins,MEGAN COUSINS,1,1,0,0,2,2,2,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
9,17,Melinda Alvey,MELINDA ALVEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
10,19,Emma Carr,EMMA CARR,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
11,20,Kenzie Weed,KENZIE WEED,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
12,24,Hilary Egan,HILARY EGAN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
13,29,Lisa Doan,LISA DOAN,0,0,0,0,0,3,3,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
14,32,Alana Chen,ALANA CHEN,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
15,42,Katharine Heil,KATHARINE HEIL,2,2,2,2,0,2,2,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
16,65,Megan Ives,MEGAN IVES,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
17,69,Sarah Ferraro,SARAH FERRARO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
18,90,Sonia Szeton,SONIA SZETON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
19,97,Celeste Havener,CELESTE HAVENER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
20,99,Kelsey Bennett,KELSEY BENNETT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Colorado,4,7,15
0,2,Veronica Cruz,VERONICA CRUZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
1,6,Michela Meister,MICHELA MEISTER,2,2,1,1,0,2,2,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
2,7,Natasha Field-marsham,NATASHA FIELD-MARSHAM,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
3,8,Francesca Olguin,FRANCESCA OLGUIN,4,4,0,0,2,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
4,9,Amanda Somvilay,AMANDA SOMVILAY,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
5,10,Halsey Hoster,HALSEY HOSTER,0,0,1,1,0,3,3,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
6,11,Freya Chay,FREYA CHAY,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
7,12,Rosemarie Sandino,ROSEMARIE SANDINO,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
8,13,Stephanie Lim,STEPHANIE LIM,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
9,14,Monisha White,MONISHA WHITE,1,1,3,3,0,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
10,15,Anne Rempel,ANNE REMPEL,1,1,3,3,1,1,1,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
11,16,Christina Li,CHRISTINA LI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
12,17,Jennifer Thompson,JENNIFER THOMPSON,0,0,5,5,0,4,4,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
13,18,Michelle McGhee,MICHELLE MCGHEE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
14,22,Rahcel Gianforte,RAHCEL GIANFORTE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
15,23,Courtney Gegg,COURTNEY GEGG,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
16,24,Pooja Desai,POOJA DESAI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
17,27,Deanna Abrams,DEANNA ABRAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
18,51,Shayla Harris,SHAYLA HARRIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
19,60,Caitlin Go,CAITLIN GO,2,2,0,0,2,0,0,/teams/events/match_report/?EventGameId=WruOhG7rZ4lfZn1jzPgKG4DFj%2bhiuiNmE%2fbRLyGv868%3d,Stanford,2,15,7
0,1,Sophia Siu,SOPHIA SIU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
1,2,Sarah Heyborne,SARAH HEYBORNE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
2,3,Carolyn Susman,CAROLYN SUSMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
3,4,Madeline Parish,MADELINE PARISH,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
4,5,Qingyun Lu,QINGYUN LU,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
5,6,Piper Curtis,PIPER CURTIS,5,5,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
6,7,Lillian Huang,LILLIAN HUANG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
7,8,Angela Zhu,ANGELA ZHU,3,3,5,5,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
8,9,Katy Peake,KATY PEAKE,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
9,11,Patricia Neckowicz,PATRICIA NECKOWICZ,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
10,14,Lily Eisner,LILY EISNER,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
11,18,Abigail Leibowitz,ABIGAIL LEIBOWITZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
12,21,Eva Petzinger,EVA PETZINGER,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
13,33,Sarah Colon,SARAH COLON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
14,42,Jaquille Jones,JAQUILLE JONES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
15,52,Ellen Plane,ELLEN PLANE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
16,55,Julianna Werffeli,JULIANNA WERFFELI,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
17,81,Mae Hardebeck,MAE HARDEBECK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
18,88,Rebecca Leong,REBECCA LEONG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
19,99,Sophia Schwartz,SOPHIA SCHWARTZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Dartmouth,7,15,9
0,0,Marissa Land,MARISSA LAND,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
1,3,Domenica Sutherland,DOMENICA SUTHERLAND,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
2,5,Andrea Esparza,ANDREA ESPARZA,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
3,6,Rachel Arthur,RACHEL ARTHUR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
4,7,Kelly Lavine,KELLY LAVINE,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
5,11,Gabriella Cuina,GABRIELLA CUINA,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
6,14,Kimberly Sun,KIMBERLY SUN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
7,15,Sydney Overman,SYDNEY OVERMAN,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
8,17,Katie Herbers,KATIE HERBERS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kCeh3nwQNBsbZgicTrKyAuzJjh2GB7huXtm3pwwOhuM%3d,Texas,19,9,15
