,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
110,15,9,15,8,Oregon State,15,Carleton College,12,/teams/events/match_report/?EventGameId=klX0zdtCD3%2f2F5B7VEIKq9tNMOEofzR2ZORALdvLTCs%3d
111,8,4,8,15,Carleton College,8,Oregon State,18,/teams/events/match_report/?EventGameId=klX0zdtCD3%2f2F5B7VEIKq9tNMOEofzR2ZORALdvLTCs%3d
112,15,7,15,10,Auburn,15,North Carolina,10,/teams/events/match_report/?EventGameId=FkfLVFBupbNF0CVhsjyuUsb5bIP2G3rDXfdzRt6%2byeE%3d
113,10,7,10,15,North Carolina,10,Auburn,14,/teams/events/match_report/?EventGameId=FkfLVFBupbNF0CVhsjyuUsb5bIP2G3rDXfdzRt6%2byeE%3d
114,15,7,15,10,Auburn,15,North Carolina,10,/teams/events/match_report/?EventGameId=FkfLVFBupbNF0CVhsjyuUsb5bIP2G3rDXfdzRt6%2byeE%3d
115,10,7,10,15,North Carolina,10,Auburn,14,/teams/events/match_report/?EventGameId=FkfLVFBupbNF0CVhsjyuUsb5bIP2G3rDXfdzRt6%2byeE%3d
116,15,10,15,8,Colorado,15,Carleton College,19,/teams/events/match_report/?EventGameId=5t0XltjGQtfQ345MpnLPVEe78s62PPfbaDbGUjbzN0Y%3d
117,8,6,8,15,Carleton College,8,Colorado,25,/teams/events/match_report/?EventGameId=5t0XltjGQtfQ345MpnLPVEe78s62PPfbaDbGUjbzN0Y%3d
118,15,10,15,8,Colorado,15,Carleton College,19,/teams/events/match_report/?EventGameId=5t0XltjGQtfQ345MpnLPVEe78s62PPfbaDbGUjbzN0Y%3d
119,8,6,8,15,Carleton College,8,Colorado,25,/teams/events/match_report/?EventGameId=5t0XltjGQtfQ345MpnLPVEe78s62PPfbaDbGUjbzN0Y%3d
120,15,5,15,10,British Columbia,15,Oregon,19,/teams/events/match_report/?EventGameId=qyOF9e8cw899JJ5sRfYWSGvdvzFPao7MiQk%2ft4%2fMWMA%3d
121,10,7,10,15,Oregon,10,British Columbia,19,/teams/events/match_report/?EventGameId=qyOF9e8cw899JJ5sRfYWSGvdvzFPao7MiQk%2ft4%2fMWMA%3d
122,15,5,15,10,British Columbia,15,Oregon,19,/teams/events/match_report/?EventGameId=qyOF9e8cw899JJ5sRfYWSGvdvzFPao7MiQk%2ft4%2fMWMA%3d
123,10,7,10,15,Oregon,10,British Columbia,19,/teams/events/match_report/?EventGameId=qyOF9e8cw899JJ5sRfYWSGvdvzFPao7MiQk%2ft4%2fMWMA%3d
124,15,12,15,10,Virginia Tech,15,Wisconsin,17,/teams/events/match_report/?EventGameId=dRI6NgPKomUlYY0XjhQocuuJuSenaPqwwr6jrtZK%2fk0%3d
125,10,7,10,15,Wisconsin,10,Virginia Tech,20,/teams/events/match_report/?EventGameId=dRI6NgPKomUlYY0XjhQocuuJuSenaPqwwr6jrtZK%2fk0%3d
126,15,12,15,10,Virginia Tech,15,Wisconsin,17,/teams/events/match_report/?EventGameId=dRI6NgPKomUlYY0XjhQocuuJuSenaPqwwr6jrtZK%2fk0%3d
127,10,7,10,15,Wisconsin,10,Virginia Tech,20,/teams/events/match_report/?EventGameId=dRI6NgPKomUlYY0XjhQocuuJuSenaPqwwr6jrtZK%2fk0%3d
128,15,8,15,7,Virginia Tech,15,Minnesota,9,/teams/events/match_report/?EventGameId=m7nQiLI8qiRByahNzs9Fcp5zzWIRShlEqRGmFLNOPCQ%3d
129,7,2,7,15,Minnesota,7,Virginia Tech,16,/teams/events/match_report/?EventGameId=m7nQiLI8qiRByahNzs9Fcp5zzWIRShlEqRGmFLNOPCQ%3d
130,15,8,15,7,Virginia Tech,15,Minnesota,9,/teams/events/match_report/?EventGameId=m7nQiLI8qiRByahNzs9Fcp5zzWIRShlEqRGmFLNOPCQ%3d
131,7,2,7,15,Minnesota,7,Virginia Tech,16,/teams/events/match_report/?EventGameId=m7nQiLI8qiRByahNzs9Fcp5zzWIRShlEqRGmFLNOPCQ%3d
132,15,8,15,8,British Columbia,15,Wisconsin,17,/teams/events/match_report/?EventGameId=11l8mHrdsptQ2EJH6npTyiHfvW5hS2A7fe%2f9KXOLNR8%3d
133,8,6,8,15,Wisconsin,8,British Columbia,23,/teams/events/match_report/?EventGameId=11l8mHrdsptQ2EJH6npTyiHfvW5hS2A7fe%2f9KXOLNR8%3d
134,15,8,15,8,British Columbia,15,Wisconsin,17,/teams/events/match_report/?EventGameId=11l8mHrdsptQ2EJH6npTyiHfvW5hS2A7fe%2f9KXOLNR8%3d
135,8,6,8,15,Wisconsin,8,British Columbia,23,/teams/events/match_report/?EventGameId=11l8mHrdsptQ2EJH6npTyiHfvW5hS2A7fe%2f9KXOLNR8%3d
136,15,5,15,11,Oregon,15,Minnesota,8,/teams/events/match_report/?EventGameId=iBQeKmlie6YNWLz9jAyB0N2WeS0rhDVJTJOx5OwVHYc%3d
137,11,1,11,15,Minnesota,11,Oregon,8,/teams/events/match_report/?EventGameId=iBQeKmlie6YNWLz9jAyB0N2WeS0rhDVJTJOx5OwVHYc%3d
138,15,5,15,11,Oregon,15,Minnesota,8,/teams/events/match_report/?EventGameId=iBQeKmlie6YNWLz9jAyB0N2WeS0rhDVJTJOx5OwVHYc%3d
139,11,1,11,15,Minnesota,11,Oregon,8,/teams/events/match_report/?EventGameId=iBQeKmlie6YNWLz9jAyB0N2WeS0rhDVJTJOx5OwVHYc%3d
140,15,7,15,13,Wisconsin,15,Minnesota,15,/teams/events/match_report/?EventGameId=o4z1zOVxXzipmH8K7qRb9P%2bJwQsGgurt62%2bpWd7qncs%3d
141,13,6,13,15,Minnesota,13,Wisconsin,17,/teams/events/match_report/?EventGameId=o4z1zOVxXzipmH8K7qRb9P%2bJwQsGgurt62%2bpWd7qncs%3d
142,15,7,15,13,Wisconsin,15,Minnesota,15,/teams/events/match_report/?EventGameId=o4z1zOVxXzipmH8K7qRb9P%2bJwQsGgurt62%2bpWd7qncs%3d
143,13,6,13,15,Minnesota,13,Wisconsin,17,/teams/events/match_report/?EventGameId=o4z1zOVxXzipmH8K7qRb9P%2bJwQsGgurt62%2bpWd7qncs%3d
144,14,8,15,12,Virginia Tech,15,British Columbia,19,/teams/events/match_report/?EventGameId=2MMeOrD4SbO7Qd2o12fiJkqAqLSDHzRjNYRjR09JSxc%3d
145,12,7,12,15,British Columbia,12,Virginia Tech,21,/teams/events/match_report/?EventGameId=2MMeOrD4SbO7Qd2o12fiJkqAqLSDHzRjNYRjR09JSxc%3d
146,14,8,15,12,Virginia Tech,15,British Columbia,19,/teams/events/match_report/?EventGameId=2MMeOrD4SbO7Qd2o12fiJkqAqLSDHzRjNYRjR09JSxc%3d
147,12,7,12,15,British Columbia,12,Virginia Tech,21,/teams/events/match_report/?EventGameId=2MMeOrD4SbO7Qd2o12fiJkqAqLSDHzRjNYRjR09JSxc%3d
148,15,9,15,6,Virginia Tech,15,Oregon,8,/teams/events/match_report/?EventGameId=tpCtfwApcN0srUPZyvXBJNuLi7%2bJ8gf9j1lTu4J9l2w%3d
149,6,2,6,15,Oregon,6,Virginia Tech,16,/teams/events/match_report/?EventGameId=tpCtfwApcN0srUPZyvXBJNuLi7%2bJ8gf9j1lTu4J9l2w%3d
150,15,9,15,6,Virginia Tech,15,Oregon,8,/teams/events/match_report/?EventGameId=tpCtfwApcN0srUPZyvXBJNuLi7%2bJ8gf9j1lTu4J9l2w%3d
151,6,2,6,15,Oregon,6,Virginia Tech,16,/teams/events/match_report/?EventGameId=tpCtfwApcN0srUPZyvXBJNuLi7%2bJ8gf9j1lTu4J9l2w%3d
152,9,3,9,15,British Columbia,9,Minnesota,22,/teams/events/match_report/?EventGameId=Uuq9yPYiCFeVSyPXZk8erknCvlLC5JSqt66hQ5vw5jI%3d
153,15,11,15,9,Minnesota,15,British Columbia,17,/teams/events/match_report/?EventGameId=Uuq9yPYiCFeVSyPXZk8erknCvlLC5JSqt66hQ5vw5jI%3d
154,9,3,9,15,British Columbia,9,Minnesota,22,/teams/events/match_report/?EventGameId=Uuq9yPYiCFeVSyPXZk8erknCvlLC5JSqt66hQ5vw5jI%3d
