,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
18,30,Brogan Jones,BROGAN JONES,0,0,4,4,1,0,0,/teams/events/match_report/?EventGameId=hFhMN9jpHDPi1QBp9Ar98qjkXY%2fmsM9Uhza5a8NrjLk%3d,Virginia,13,14,8
19,32,Rebecca Driver,REBECCA DRIVER,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=hFhMN9jpHDPi1QBp9Ar98qjkXY%2fmsM9Uhza5a8NrjLk%3d,Virginia,13,14,8
20,44,Keila Strick,KEILA STRICK,3,3,1,1,0,1,1,/teams/events/match_report/?EventGameId=hFhMN9jpHDPi1QBp9Ar98qjkXY%2fmsM9Uhza5a8NrjLk%3d,Virginia,13,14,8
21,52,Tess Warner,TESS WARNER,1,1,3,3,1,0,0,/teams/events/match_report/?EventGameId=hFhMN9jpHDPi1QBp9Ar98qjkXY%2fmsM9Uhza5a8NrjLk%3d,Virginia,13,14,8
22,54,Sarai Arbus,SARAI ARBUS,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=hFhMN9jpHDPi1QBp9Ar98qjkXY%2fmsM9Uhza5a8NrjLk%3d,Virginia,13,14,8
0,1,Anna Wysen,ANNA WYSEN,0,0,3,3,1,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
1,2,Marisa Rafter,MARISA RAFTER,1,1,2,2,2,2,2,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
2,4,Jile An,JILE AN,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
3,6,Allegra Mayer,ALLEGRA MAYER,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
4,10,Christy Jarman,CHRISTY JARMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
5,11,Mackensie Smith,MACKENSIE SMITH,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
6,12,Kathryn Carlson,KATHRYN CARLSON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
7,14,Megan Pera,MEGAN PERA,4,4,1,1,0,2,2,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
8,15,Alison Griffith,ALISON GRIFFITH,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
9,18,Hannah Ellis,HANNAH ELLIS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
10,19,Jessalyn Siu,JESSALYN SIU,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
11,21,Alexandra Hasan,ALEXANDRA HASAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
12,22,Elena Good,ELENA GOOD,0,0,0,0,1,3,3,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
13,24,Jackelyne Nguyen,JACKELYNE NGUYEN,0,0,2,2,1,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
14,27,Yun-Yun Lin,YUN-YUN LIN,0,0,0,0,0,3,3,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
15,28,Krystal Ching,KRYSTAL CHING,2,2,1,1,0,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
16,45,Grace Flintermann,GRACE FLINTERMANN,0,0,1,1,0,2,2,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
17,57,Mathilda Farrell,MATHILDA FARRELL,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
18,89,Kimberly Long,KIMBERLY LONG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
19,99,Danielle Murray,DANIELLE MURRAY,0,0,3,3,2,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,California,12,15,10
0,2,Caitlin Hegg,CAITLIN HEGG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
1,5,Robin Fassett-Carman,ROBIN FASSETT-CARMAN,0,0,2,2,1,2,2,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
2,6,Chloe Rowse,CHLOE ROWSE,2,2,1,1,0,4,4,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
3,7,Frances Gellert,FRANCES GELLERT,0,0,5,5,0,5,5,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
4,9,Marta Sola-Pfeffer,MARTA SOLA-PFEFFER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
5,12,Anna Doctor,ANNA DOCTOR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
6,13,Kiera Connelly,KIERA CONNELLY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
7,14,Stella Gardner,STELLA GARDNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
8,15,Emily Komie,EMILY KOMIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
9,16,Abigail Lew,ABIGAIL LEW,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
10,17,Patricia Weicht,PATRICIA WEICHT,5,5,0,0,0,2,2,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
11,18,Audrey Mills,AUDREY MILLS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
12,19,Cate Ellison,CATE ELLISON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
13,20,Marlee Akerson,MARLEE AKERSON,1,1,0,0,1,2,2,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
14,21,Elizabeth Alvin,ELIZABETH ALVIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
15,23,Rachael Maxwell,RACHAEL MAXWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
16,27,Emma Sargent,EMMA SARGENT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
17,28,Monica Weindling,MONICA WEINDLING,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
18,32,Alexie Millikin,ALEXIE MILLIKIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
19,64,Annie Brewster,ANNIE BREWSTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
20,71,Erika Hiromitsu,ERIKA HIROMITSU,0,0,0,0,3,1,1,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
21,81,Corey Baron,COREY BARON,0,0,1,1,1,3,3,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
22,97,Christie Ma,CHRISTIE MA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qVO97uOhd11z%2fS0ekj9RMi%2bVIsaT7%2fnIgkr88nbK5f8%3d,Colorado College,17,10,15
0,1,Margaret Kennedy,MARGARET KENNEDY,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
1,2,Jesse Shofner,JESSE SHOFNER,2,2,3,3,1,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
2,3,Jamie Fleshman,JAMIE FLESHMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
3,4,Emily Fagan,EMILY FAGAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
4,5,Gabrielle Aufderheide,GABRIELLE AUFDERHEIDE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
5,7,Alexandra Ode,ALEXANDRA ODE,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
6,8,Jaydra Rotolante,JAYDRA ROTOLANTE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
7,9,Olivia Bartruff,OLIVIA BARTRUFF,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
8,11,Bethany Kaylor,BETHANY KAYLOR,0,0,2,2,2,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
9,13,Amelia Lanning,AMELIA LANNING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
10,14,Sarafina Angstadt-Leto,SARAFINA ANGSTADT-LETO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
11,17,Morgan Caldwell,MORGAN CALDWELL,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
12,19,Lillian Weaver,LILLIAN WEAVER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
13,20,Hope Zima,HOPE ZIMA,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
14,22,Rachel Hershey,RACHEL HERSHEY,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
15,24,Madison Lostra,MADISON LOSTRA,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
16,25,Foley Galvin,FOLEY GALVIN,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
17,27,Hayley Wahlroos,HAYLEY WAHLROOS,1,1,4,4,0,2,2,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
18,43,Ella Hansen,ELLA HANSEN,0,0,4,4,2,3,3,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
19,44,Kaitlin Brunik,KAITLIN BRUNIK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
20,63,Ganell Snocker,GANELL SNOCKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Oregon,1,15,8
0,2,Caitlin Hegg,CAITLIN HEGG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
1,5,Robin Fassett-Carman,ROBIN FASSETT-CARMAN,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
2,6,Chloe Rowse,CHLOE ROWSE,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
3,7,Frances Gellert,FRANCES GELLERT,1,1,1,1,1,2,2,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
4,9,Marta Sola-Pfeffer,MARTA SOLA-PFEFFER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
5,12,Anna Doctor,ANNA DOCTOR,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
6,13,Kiera Connelly,KIERA CONNELLY,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
7,14,Stella Gardner,STELLA GARDNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
8,15,Emily Komie,EMILY KOMIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
9,16,Abigail Lew,ABIGAIL LEW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
10,17,Patricia Weicht,PATRICIA WEICHT,4,4,1,1,0,3,3,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
11,18,Audrey Mills,AUDREY MILLS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
12,19,Cate Ellison,CATE ELLISON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
13,20,Marlee Akerson,MARLEE AKERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
14,21,Elizabeth Alvin,ELIZABETH ALVIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
15,23,Rachael Maxwell,RACHAEL MAXWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
16,27,Emma Sargent,EMMA SARGENT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
17,28,Monica Weindling,MONICA WEINDLING,0,0,1,1,0,2,2,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
18,32,Alexie Millikin,ALEXIE MILLIKIN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
19,64,Annie Brewster,ANNIE BREWSTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
20,71,Erika Hiromitsu,ERIKA HIROMITSU,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
21,81,Corey Baron,COREY BARON,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
22,97,Christie Ma,CHRISTIE MA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wmZ55RNhAbnhgWbMVOTrDTg85q6qrmE%2fCvqP0uyl%2bAk%3d,Colorado College,17,8,15
0,1,Margaret Kennedy,MARGARET KENNEDY,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
1,2,Jesse Shofner,JESSE SHOFNER,2,2,8,8,2,2,2,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
2,3,Jamie Fleshman,JAMIE FLESHMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
3,4,Emily Fagan,EMILY FAGAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
4,5,Gabrielle Aufderheide,GABRIELLE AUFDERHEIDE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
5,7,Alexandra Ode,ALEXANDRA ODE,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
6,8,Jaydra Rotolante,JAYDRA ROTOLANTE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
7,9,Olivia Bartruff,OLIVIA BARTRUFF,6,6,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
8,11,Bethany Kaylor,BETHANY KAYLOR,0,0,0,0,2,3,3,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
9,13,Amelia Lanning,AMELIA LANNING,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
10,14,Sarafina Angstadt-Leto,SARAFINA ANGSTADT-LETO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
11,17,Morgan Caldwell,MORGAN CALDWELL,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
12,19,Lillian Weaver,LILLIAN WEAVER,0,0,3,3,0,1,1,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
13,20,Hope Zima,HOPE ZIMA,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
14,22,Rachel Hershey,RACHEL HERSHEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
15,24,Madison Lostra,MADISON LOSTRA,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
16,25,Foley Galvin,FOLEY GALVIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
17,27,Hayley Wahlroos,HAYLEY WAHLROOS,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
18,43,Ella Hansen,ELLA HANSEN,0,0,2,2,1,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
19,44,Kaitlin Brunik,KAITLIN BRUNIK,0,0,1,1,2,3,3,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
20,63,Ganell Snocker,GANELL SNOCKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,Oregon,1,15,10
0,1,Anna Wysen,ANNA WYSEN,0,0,1,1,1,2,2,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
1,2,Marisa Rafter,MARISA RAFTER,0,0,1,1,2,1,1,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
2,4,Jile An,JILE AN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
3,6,Allegra Mayer,ALLEGRA MAYER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
4,10,Christy Jarman,CHRISTY JARMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
5,11,Mackensie Smith,MACKENSIE SMITH,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
6,12,Kathryn Carlson,KATHRYN CARLSON,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
7,14,Megan Pera,MEGAN PERA,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=Qno9IkHksjkN35jnq4ibvlYZbnKR29AiBxoBfkCYplw%3d,California,12,10,15
