,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
4,14,Michael Fielden,MICHAEL FIELDEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
5,15,Max Moore,MAX MOORE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
6,17,Jacob Lambert,JACOB LAMBERT,0,0,1,1,1,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
7,19,Steven Pearlman,STEVEN PEARLMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
8,21,Spencer Latarski,SPENCER LATARSKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
9,22,Zach Meyer,ZACH MEYER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
10,23,Xander Cuizon Tice,XANDER CUIZON TICE,3,3,1,1,1,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
11,24,Adam Rees,ADAM REES,0,0,6,6,1,2,2,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
12,25,Nicholas Heaton,NICHOLAS HEATON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
13,26,Colton Clark,COLTON CLARK,1,1,2,2,1,6,6,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
14,32,Martin Harris,MARTIN HARRIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
15,33,Ben Pettis,BEN PETTIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
16,42,Will Lohre,WILL LOHRE,5,5,1,1,1,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
17,55,Connor Matthews,CONNOR MATTHEWS,2,2,1,1,0,2,2,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
18,64,Leandro Marx,LEANDRO MARX,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
19,66,William Watkins,WILLIAM WATKINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
20,68,James Shanahan,JAMES SHANAHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
21,70,Christopher Strub,CHRISTOPHER STRUB,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
22,75,Marvin Waldvogel,MARVIN WALDVOGEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
23,80,Braedon Petrus,BRAEDON PETRUS,1,1,1,1,1,2,2,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Oregon,2,13,15
0,1,Adam Ehrenberg,ADAM EHRENBERG,0,0,2,2,0,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
1,2,Ryan Kerr,RYAN KERR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
2,4,Bryn Huxley-Reicher,BRYN HUXLEY-REICHER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
3,5,Andrew Brennan,ANDREW BRENNAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
4,6,James Thurm,JAMES THURM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
5,7,Ben Banavige,BEN BANAVIGE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
6,9,John Rahill,JOHN RAHILL,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
7,10,Wade Player,WADE PLAYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
8,11,Andrew Orourke,ANDREW OROURKE,1,1,0,0,3,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
9,12,Benjamin Scharfstein,BENJAMIN SCHARFSTEIN,1,1,2,2,1,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
10,13,Michael Aderhold,MICHAEL ADERHOLD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
11,14,John Stubbs,JOHN STUBBS,5,5,4,4,1,3,3,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
12,17,Jonah Hahn,JONAH HAHN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
13,18,Harry Stone,HARRY STONE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
14,19,William Deuschle,WILLIAM DEUSCHLE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
15,22,Alexander Hem,ALEXANDER HEM,3,3,0,0,0,2,2,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
16,23,Mark Vandenberg,MARK VANDENBERG,3,3,6,6,3,2,2,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
17,24,David Reshef,DAVID RESHEF,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
18,31,Aron Szanto,ARON SZANTO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
19,37,Jack Deschler,JACK DESCHLER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
20,39,Keiran Carpen,KEIRAN CARPEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
21,50,Jeffrey Naftaly,JEFFREY NAFTALY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
22,72,Ryan Plunkett,RYAN PLUNKETT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
23,89,Milan Ravenell,MILAN RAVENELL,1,1,0,0,1,3,3,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
24,91,Christopher Haley,CHRISTOPHER HALEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ClDxsuKDFCH11M4I7Ln0VRtlZ%2fWb%2b5FLgGS1a0pNfdE%3d,Harvard,10,15,13
0,2,Wesley Chen,WESLEY CHEN,4,4,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
1,3,Alexander Russomanno,ALEXANDER RUSSOMANNO,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
2,4,Vikram Mathias,VIKRAM MATHIAS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
3,5,Noah Backer,NOAH BACKER,1,1,3,3,0,3,3,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
4,7,Dan Calabrese,DAN CALABRESE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
5,10,Jake Steslicki,JAKE STESLICKI,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
6,11,Zachary Goulson,ZACHARY GOULSON,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
7,14,Benjamin Page,BENJAMIN PAGE,2,2,2,2,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
8,15,Sam Greenwood,SAM GREENWOOD,2,2,3,3,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
9,17,Jake Moyer,JAKE MOYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
10,20,Adam Stautberg,ADAM STAUTBERG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
11,21,Travis Compo,TRAVIS COMPO,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
12,23,Max Teener,MAX TEENER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
13,26,Noah Lybik,NOAH LYBIK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
14,28,Andrew Suchezky,ANDREW SUCHEZKY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
15,29,Christopher Jacobson,CHRISTOPHER JACOBSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
16,30,Parker Howard,PARKER HOWARD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
17,33,Andy Yu,ANDY YU,0,0,0,0,2,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
18,40,Robert Moyer,ROBERT MOYER,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
19,41,Daniel Lee,DANIEL LEE,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
20,43,Michael Roberts,MICHAEL ROBERTS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
21,59,Nicholas Gerber,NICHOLAS GERBER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
22,64,Steven Jacobson,STEVEN JACOBSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
23,77,Alexander Roberts,ALEXANDER ROBERTS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
24,84,Joe Krieger,JOE KRIEGER,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
25,87,Josh Becker,JOSH BECKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,Michigan,15,12,15
0,0,Aaron Warshauer,AARON WARSHAUER,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
1,1,Aaron Wan,AARON WAN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
2,3,Jd Hastings,JD HASTINGS,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
3,4,Suraj Madiraju,SURAJ MADIRAJU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
4,5,Nathan Kwon,NATHAN KWON,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
5,6,Ben Maxson,BEN MAXSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
6,7,Jesse Kovacs,JESSE KOVACS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
7,8,Alec Tolentino,ALEC TOLENTINO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
8,10,Marcus Rovner,MARCUS ROVNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
9,11,Taek Lee,TAEK LEE,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
10,12,Elijah Long,ELIJAH LONG,1,1,2,2,1,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
11,15,Vikram Sethuraman,VIKRAM SETHURAMAN,3,3,0,0,1,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
12,16,Austin Banks,AUSTIN BANKS,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
13,17,Spencer Beck,SPENCER BECK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
14,18,Dain Nielsen,DAIN NIELSEN,0,0,4,4,2,1,1,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
15,19,Paden McBride,PADEN MCBRIDE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
16,21,Matt Gouchoe-Hanas,MATT GOUCHOE-HANAS,1,1,4,4,0,2,2,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
17,23,Walker Matthews,WALKER MATTHEWS,5,5,1,1,2,4,4,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
18,24,Alexander Davis,ALEXANDER DAVIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
19,25,David Voychuk,DAVID VOYCHUK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
20,27,Ryan Greaves,RYAN GREAVES,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
21,42,Alex (Evan) Grosskurth,ALEX (EVAN) GROSSKURTH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
22,50,Miles Lally,MILES LALLY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
23,76,Chathan Driehuys,CHATHAN DRIEHUYS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
24,85,Andrew Mouw,ANDREW MOUW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P3c6W4QZQ3EwMU3Su8xuYN9lz3mziE8Y01eI%2fumCb%2bY%3d,North Carolina,7,15,12
0,0,Dillon Tranquillo,DILLON TRANQUILLO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
1,2,Joseph Bender,JOSEPH BENDER,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
2,3,Patrick Earles,PATRICK EARLES,2,2,4,4,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
3,5,Saul Graves,SAUL GRAVES,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
4,8,Leo Warren,LEO WARREN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
5,9,Carl Morgenstern,CARL MORGENSTERN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
6,10,Max Thorne,MAX THORNE,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
7,11,Kyle Hartley,KYLE HARTLEY,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
8,12,Kevin Tang,KEVIN TANG,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
9,13,Andrew Lehmberg,ANDREW LEHMBERG,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
10,15,Dylan Best,DYLAN BEST,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
11,16,Trent Dillon,TRENT DILLON,0,0,3,3,0,2,2,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
12,17,Matthew Hanna,MATTHEW HANNA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
13,21,Noah Robinson,NOAH ROBINSON,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
14,22,Christian Pitts,CHRISTIAN PITTS,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
15,24,Sam Vandusen,SAM VANDUSEN,0,0,1,1,2,4,4,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
16,26,Robert Lincoln,ROBERT LINCOLN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
17,28,Sam Jennings,SAM JENNINGS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
18,29,Dan Goldstein,DAN GOLDSTEIN,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
19,30,Vince Tranquillo,VINCE TRANQUILLO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
20,38,Jonah Wisch,JONAH WISCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
21,48,Jimmy Towle,JIMMY TOWLE,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=bLe1Wr2JEyx%2bF1ueG2hLmg2%2f2ioHoXCX6qLljX%2f61mc%3d,Pittsburgh,5,15,9
