,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,12,8,12,14,3,Virginia,12,15,Michigan,27,/teams/events/match_report/?EventGameId=P5Rit8siMP2Xjyts2bkmTd4el3QeeJgrBvZGyf3XNWQ%3d
0,15,7,15,12,10,Tufts,15,6,UCLA,17,/teams/events/match_report/?EventGameId=vZqNVmMCxzzWLchwwpcqxaEkQBuZkm%2fxJvAPBHRsIw0%3d
1,12,9,12,15,6,UCLA,12,10,Tufts,19,/teams/events/match_report/?EventGameId=vZqNVmMCxzzWLchwwpcqxaEkQBuZkm%2fxJvAPBHRsIw0%3d
0,15,10,15,3,20,Connecticut,15,5,British Columbia,19,/teams/events/match_report/?EventGameId=sHDDlci92p4pQcd7ZnVVeMi76zM2ra32YjnPAGjrZ30%3d
1,3,4,3,15,5,British Columbia,3,20,Connecticut,29,/teams/events/match_report/?EventGameId=sHDDlci92p4pQcd7ZnVVeMi76zM2ra32YjnPAGjrZ30%3d
0,15,4,15,9,7,Notre Dame,15,3,Virginia,16,/teams/events/match_report/?EventGameId=eqkZJj9WcJqIaCb3Uy9zKvbFScl9GjCxOnfT%2bY%2bC%2fcU%3d
1,9,7,9,15,3,Virginia,9,7,Notre Dame,22,/teams/events/match_report/?EventGameId=eqkZJj9WcJqIaCb3Uy9zKvbFScl9GjCxOnfT%2bY%2bC%2fcU%3d
0,12,5,12,7,17,Ohio State,12,1,Stanford,16,/teams/events/match_report/?EventGameId=t2X%2fSnbChVKgvaqN4F7Zv9qlpt%2fBdyUtW%2f9nBjvsaO4%3d
1,7,5,7,12,1,Stanford,7,17,Ohio State,21,/teams/events/match_report/?EventGameId=t2X%2fSnbChVKgvaqN4F7Zv9qlpt%2fBdyUtW%2f9nBjvsaO4%3d
0,14,6,14,10,12,Carleton College,14,4,Texas,20,/teams/events/match_report/?EventGameId=GGxbObe4hJD6D3Jsq%2fwFlR0KY6iK8AJdvqfiDjsRo5A%3d
1,10,7,10,14,4,Texas,10,12,Carleton College,19,/teams/events/match_report/?EventGameId=GGxbObe4hJD6D3Jsq%2fwFlR0KY6iK8AJdvqfiDjsRo5A%3d
0,15,11,15,7,18,Delaware,15,7,Notre Dame,33,/teams/events/match_report/?EventGameId=%2bw3f%2b6MpRUuTEGV2iHzeGzRKYHaKgEZ8Gq1SWDCqnMg%3d
1,7,15,7,15,7,Notre Dame,7,18,Delaware,39,/teams/events/match_report/?EventGameId=%2bw3f%2b6MpRUuTEGV2iHzeGzRKYHaKgEZ8Gq1SWDCqnMg%3d
0,14,7,14,8,12,Carleton College,14,1,Stanford,23,/teams/events/match_report/?EventGameId=fFW%2fj3e6O1hsmpLTD%2fXiCL%2f0J5W30CLBHJhmIohBXac%3d
1,8,13,8,14,1,Stanford,8,12,Carleton College,30,/teams/events/match_report/?EventGameId=fFW%2fj3e6O1hsmpLTD%2fXiCL%2f0J5W30CLBHJhmIohBXac%3d
0,11,10,11,11,12,Carleton College,12,8,Colorado,21,/teams/events/match_report/?EventGameId=rUJMTLV7CR9hBjtp%2bb2F8Wg3Ma9Tk6ebs9QAtqFdeAE%3d
1,12,10,12,12,8,Colorado,11,12,Carleton College,20,/teams/events/match_report/?EventGameId=rUJMTLV7CR9hBjtp%2bb2F8Wg3Ma9Tk6ebs9QAtqFdeAE%3d
0,13,7,13,11,15,Michigan,13,6,UCLA,23,/teams/events/match_report/?EventGameId=HrqF5zDuA0efINQU3Co%2fbx3e2cBRilGav0ztkeQMMJk%3d
1,11,16,11,13,6,UCLA,11,15,Michigan,27,/teams/events/match_report/?EventGameId=HrqF5zDuA0efINQU3Co%2fbx3e2cBRilGav0ztkeQMMJk%3d
0,15,13,15,6,20,Connecticut,15,4,Texas,28,/teams/events/match_report/?EventGameId=xn957sG9eLGXxOOlSTEjWCjJnEJOwCglpm9I5gaRLrQ%3d
1,6,10,6,15,4,Texas,6,20,Connecticut,35,/teams/events/match_report/?EventGameId=xn957sG9eLGXxOOlSTEjWCjJnEJOwCglpm9I5gaRLrQ%3d
0,12,13,12,10,10,Tufts,12,3,Virginia,24,/teams/events/match_report/?EventGameId=8MF7neeaM2IwDbLUL7uIMWc7vZzLilCvtfmDUALmapM%3d
1,10,5,10,12,3,Virginia,10,10,Tufts,27,/teams/events/match_report/?EventGameId=8MF7neeaM2IwDbLUL7uIMWc7vZzLilCvtfmDUALmapM%3d
0,15,7,15,2,14,Florida,15,11,Oregon,16,/teams/events/match_report/?EventGameId=q2MgyfbAjrBDJfoU5Lyq2pVa4qgcnj7QHeJtL%2f%2b0ZIE%3d
1,2,4,2,15,11,Oregon,2,14,Florida,23,/teams/events/match_report/?EventGameId=q2MgyfbAjrBDJfoU5Lyq2pVa4qgcnj7QHeJtL%2f%2b0ZIE%3d
0,15,9,15,12,19,California-San Diego,15,6,UCLA,24,/teams/events/match_report/?EventGameId=tV%2fDK%2fmUAgGCG0Y843rFmEOEoxzHPtM%2bEIm8WBxiWSw%3d
1,12,8,12,15,6,UCLA,12,19,California-San Diego,26,/teams/events/match_report/?EventGameId=tV%2fDK%2fmUAgGCG0Y843rFmEOEoxzHPtM%2bEIm8WBxiWSw%3d
0,15,6,15,8,9,California,15,8,Colorado,20,/teams/events/match_report/?EventGameId=lEK85ih4afOxEtcD3r3R1aAeBCZE1ULEATCUTFwyyMw%3d
1,8,7,8,15,8,Colorado,8,9,California,26,/teams/events/match_report/?EventGameId=lEK85ih4afOxEtcD3r3R1aAeBCZE1ULEATCUTFwyyMw%3d
0,13,9,13,9,18,Delaware,13,14,Florida,20,/teams/events/match_report/?EventGameId=MF83g2GVItLdRWCNt%2ftLV7TivO7S1Ciqw%2bOHrT85bo8%3d
1,9,7,9,13,14,Florida,9,18,Delaware,23,/teams/events/match_report/?EventGameId=MF83g2GVItLdRWCNt%2ftLV7TivO7S1Ciqw%2bOHrT85bo8%3d
0,15,8,15,6,7,Notre Dame,15,2,Dartmouth,20,/teams/events/match_report/?EventGameId=N76ekYgb7hy1IJzm6mS%2faonBiWawsKxpWOhiKMabBY8%3d
1,6,7,6,15,2,Dartmouth,6,7,Notre Dame,26,/teams/events/match_report/?EventGameId=N76ekYgb7hy1IJzm6mS%2faonBiWawsKxpWOhiKMabBY8%3d
0,15,9,15,9,13,Pittsburgh,15,12,Carleton College,23,/teams/events/match_report/?EventGameId=uhh6%2f%2bYvuTDYd3EUiqO4l%2f8PEJOMHm6huX2VqhLh9AM%3d
1,9,8,9,15,12,Carleton College,9,13,Pittsburgh,26,/teams/events/match_report/?EventGameId=uhh6%2f%2bYvuTDYd3EUiqO4l%2f8PEJOMHm6huX2VqhLh9AM%3d
0,9,8,9,15,15,Michigan,9,10,Tufts,27,/teams/events/match_report/?EventGameId=QrAVi4f%2fvaJZDerRRYvYKK8yzMVm3aQQ8hZU0bzWcT4%3d
1,15,12,15,9,10,Tufts,15,15,Michigan,22,/teams/events/match_report/?EventGameId=QrAVi4f%2fvaJZDerRRYvYKK8yzMVm3aQQ8hZU0bzWcT4%3d
0,15,21,15,3,20,Connecticut,15,9,California,51,/teams/events/match_report/?EventGameId=3zFmct%2blzSmXS1utPHd6K87KTYvc28wpVvftOG2tJLY%3d
1,3,14,3,15,9,California,3,20,Connecticut,60,/teams/events/match_report/?EventGameId=3zFmct%2blzSmXS1utPHd6K87KTYvc28wpVvftOG2tJLY%3d
0,11,6,11,15,8,Colorado,11,11,Oregon,26,/teams/events/match_report/?EventGameId=ZE2nrGEePnLFqylp4jtkdT3dfRuGsB%2bs4CEjxdyBxYc%3d
1,15,10,15,11,11,Oregon,15,8,Colorado,23,/teams/events/match_report/?EventGameId=ZE2nrGEePnLFqylp4jtkdT3dfRuGsB%2bs4CEjxdyBxYc%3d
0,14,8,14,12,8,Colorado,14,4,Texas,19,/teams/events/match_report/?EventGameId=JLGZKNpvVxRrYSigw08IxuS6SLPOmuxXK4pbrXK%2biZ4%3d
1,12,8,12,14,4,Texas,12,8,Colorado,20,/teams/events/match_report/?EventGameId=JLGZKNpvVxRrYSigw08IxuS6SLPOmuxXK4pbrXK%2biZ4%3d
0,14,13,14,9,19,California-San Diego,14,3,Virginia,30,/teams/events/match_report/?EventGameId=EpyUKSkyPFhW69WlM%2fbeCAf3OpCNG%2bftmOFOibV9%2bP4%3d
1,9,8,9,14,3,Virginia,9,19,California-San Diego,31,/teams/events/match_report/?EventGameId=EpyUKSkyPFhW69WlM%2fbeCAf3OpCNG%2bftmOFOibV9%2bP4%3d
0,11,5,11,8,19,California-San Diego,11,10,Tufts,34,/teams/events/match_report/?EventGameId=262ZXCXb44wvtIMic1l5Xcj9RefMCw5TP650feCNBl4%3d
1,8,17,8,11,10,Tufts,8,19,California-San Diego,36,/teams/events/match_report/?EventGameId=262ZXCXb44wvtIMic1l5Xcj9RefMCw5TP650feCNBl4%3d
0,10,5,10,12,6,UCLA,10,3,Virginia,19,/teams/events/match_report/?EventGameId=IPNI5APaJS%2fy7JDe13vdBwHq4SknC%2frlp5URXeAjRBk%3d
1,12,3,12,10,3,Virginia,12,6,UCLA,17,/teams/events/match_report/?EventGameId=IPNI5APaJS%2fy7JDe13vdBwHq4SknC%2frlp5URXeAjRBk%3d
0,13,4,13,14,5,British Columbia,13,4,Texas,25,/teams/events/match_report/?EventGameId=7JTdIPKRAzcZDmrVFWRSibIIbb7FrkbAe%2fx%2fLlchGzU%3d
1,14,12,14,13,4,Texas,14,5,British Columbia,23,/teams/events/match_report/?EventGameId=7JTdIPKRAzcZDmrVFWRSibIIbb7FrkbAe%2fx%2fLlchGzU%3d
0,15,4,15,9,9,California,15,4,Texas,21,/teams/events/match_report/?EventGameId=1TkMb6PjmEu4od1wW6Qbl2S2MZrwJDuNS0QB3lm%2b868%3d
1,9,9,9,15,4,Texas,9,9,California,24,/teams/events/match_report/?EventGameId=1TkMb6PjmEu4od1wW6Qbl2S2MZrwJDuNS0QB3lm%2b868%3d
0,12,11,12,15,13,Pittsburgh,12,1,Stanford,30,/teams/events/match_report/?EventGameId=YY18kS0KMQakv5%2fJ9xr5q1kfNUSmztR0%2b16RLjbrpNw%3d
1,14,7,14,12,1,Stanford,15,13,Pittsburgh,27,/teams/events/match_report/?EventGameId=YY18kS0KMQakv5%2fJ9xr5q1kfNUSmztR0%2b16RLjbrpNw%3d
0,14,12,14,8,5,British Columbia,14,2,Dartmouth,30,/teams/events/match_report/?EventGameId=8piKzWs8aGRoZdsVlCNTXdSPqGdJNh7brBlozfeKPhc%3d
1,8,9,8,14,2,Dartmouth,8,5,British Columbia,35,/teams/events/match_report/?EventGameId=8piKzWs8aGRoZdsVlCNTXdSPqGdJNh7brBlozfeKPhc%3d
0,15,10,15,13,3,Virginia,15,5,British Columbia,28,/teams/events/match_report/?EventGameId=stHNmfpVWjVApYVZbUaE2P8rtJ7dYZA5JC4EmpsCUxk%3d
1,13,9,13,15,5,British Columbia,13,3,Virginia,29,/teams/events/match_report/?EventGameId=stHNmfpVWjVApYVZbUaE2P8rtJ7dYZA5JC4EmpsCUxk%3d
0,10,6,10,15,4,Texas,10,6,UCLA,29,/teams/events/match_report/?EventGameId=r2t%2bsHg6eZDadc7QGMfURqJNIdQy%2bwc1Iqhya7ridzA%3d
1,15,9,15,10,6,UCLA,15,4,Texas,24,/teams/events/match_report/?EventGameId=r2t%2bsHg6eZDadc7QGMfURqJNIdQy%2bwc1Iqhya7ridzA%3d
0,15,8,15,7,20,Connecticut,15,16,North Carolina,35,/teams/events/match_report/?EventGameId=gTsUMq4lsCIwNlLSSXOCVVoeA9XqApQumr7BhekQZm8%3d
1,7,13,7,15,16,North Carolina,7,20,Connecticut,41,/teams/events/match_report/?EventGameId=gTsUMq4lsCIwNlLSSXOCVVoeA9XqApQumr7BhekQZm8%3d
0,14,6,14,10,17,Ohio State,14,12,Carleton College,23,/teams/events/match_report/?EventGameId=TewBfTF9%2fGB0yNXMKqMigDFBgNWFQIrrj%2fCEk2bEFNI%3d
1,10,10,10,14,12,Carleton College,10,17,Ohio State,26,/teams/events/match_report/?EventGameId=TewBfTF9%2fGB0yNXMKqMigDFBgNWFQIrrj%2fCEk2bEFNI%3d
0,15,4,15,8,16,North Carolina,15,4,Texas,14,/teams/events/match_report/?EventGameId=Oz2lXYHWRbVX3D2P78pqiX37drrvUu91UsBcIS2EYOE%3d
1,8,5,8,15,4,Texas,8,16,North Carolina,19,/teams/events/match_report/?EventGameId=Oz2lXYHWRbVX3D2P78pqiX37drrvUu91UsBcIS2EYOE%3d
0,8,3,8,15,11,Oregon,8,7,Notre Dame,20,/teams/events/match_report/?EventGameId=tXo%2blsaFi8OEWg1N3zv%2fwqckXJUJTUUO6oVGUOZbFKk%3d
1,15,4,15,8,7,Notre Dame,15,11,Oregon,18,/teams/events/match_report/?EventGameId=tXo%2blsaFi8OEWg1N3zv%2fwqckXJUJTUUO6oVGUOZbFKk%3d
0,14,7,14,12,17,Ohio State,14,8,Colorado,24,/teams/events/match_report/?EventGameId=g71lmy8gxgSEtMc2RHuXqUth74vp0FCWlbcnIjAtAJc%3d
1,12,5,12,14,8,Colorado,12,17,Ohio State,24,/teams/events/match_report/?EventGameId=g71lmy8gxgSEtMc2RHuXqUth74vp0FCWlbcnIjAtAJc%3d
0,15,11,15,4,18,Delaware,15,2,Dartmouth,19,/teams/events/match_report/?EventGameId=futlhJrBsjnNmN7tLe5uLg%2fPvDhlkCWrUpHFQCpKuOk%3d
1,4,3,4,15,2,Dartmouth,4,18,Delaware,27,/teams/events/match_report/?EventGameId=futlhJrBsjnNmN7tLe5uLg%2fPvDhlkCWrUpHFQCpKuOk%3d
0,14,10,14,12,16,North Carolina,14,9,California,27,/teams/events/match_report/?EventGameId=Az2QbuIgRb%2b88Tvdrsl4lzdUWIsd5ZgXNUICemzyuVc%3d
1,12,9,12,14,9,California,12,16,North Carolina,30,/teams/events/match_report/?EventGameId=Az2QbuIgRb%2b88Tvdrsl4lzdUWIsd5ZgXNUICemzyuVc%3d
0,14,13,14,10,19,California-San Diego,13,15,Michigan,27,/teams/events/match_report/?EventGameId=O6yTIa8z0ivAUxp%2fTwzbaFpPUV74edhcX6SJOL%2bAgUI%3d
1,10,10,10,13,15,Michigan,10,19,California-San Diego,33,/teams/events/match_report/?EventGameId=O6yTIa8z0ivAUxp%2fTwzbaFpPUV74edhcX6SJOL%2bAgUI%3d
0,12,10,12,13,17,Ohio State,12,13,Pittsburgh,35,/teams/events/match_report/?EventGameId=5R5o2HRl0CiQuQE%2bPsmsS14G36eE4aZ3O8Q2uKYp31U%3d
1,13,14,13,12,13,Pittsburgh,13,17,Ohio State,33,/teams/events/match_report/?EventGameId=5R5o2HRl0CiQuQE%2bPsmsS14G36eE4aZ3O8Q2uKYp31U%3d
0,10,5,10,15,11,Oregon,10,2,Dartmouth,19,/teams/events/match_report/?EventGameId=R%2bQy1v7bEHuqo45m%2fAFIS6VC%2f6SS6JV%2fgcQXYSbPrE0%3d
1,15,3,15,10,2,Dartmouth,15,11,Oregon,13,/teams/events/match_report/?EventGameId=R%2bQy1v7bEHuqo45m%2fAFIS6VC%2f6SS6JV%2fgcQXYSbPrE0%3d
0,15,7,15,7,15,Michigan,15,2,Dartmouth,15,/teams/events/match_report/?EventGameId=HReFb5nVuuJRwn1FiWzxDE5xWO1D894xNnQvH3FRJPA%3d
1,7,2,7,15,2,Dartmouth,7,15,Michigan,20,/teams/events/match_report/?EventGameId=HReFb5nVuuJRwn1FiWzxDE5xWO1D894xNnQvH3FRJPA%3d
