,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,15,5,15,13,13,Columbus Cocktails,15,8,BFG,10,/teams/events/match_report/?EventGameId=YSi42qZXYANMLeMlOfvr%2bDzne0lv%2btKgaqrjgit5pF0%3d
1,13,3,13,15,8,BFG,13,13,Columbus Cocktails,11,/teams/events/match_report/?EventGameId=YSi42qZXYANMLeMlOfvr%2bDzne0lv%2btKgaqrjgit5pF0%3d
0,10,2,10,15,8,BFG,10,1,Drag'n Thrust,13,/teams/events/match_report/?EventGameId=QvHIO9P38tafIY%2buLLsur0q5SvN5LG%2bR6GoDszsyCtU%3d
1,15,2,15,10,1,Drag'n Thrust,15,8,BFG,9,/teams/events/match_report/?EventGameId=QvHIO9P38tafIY%2buLLsur0q5SvN5LG%2bR6GoDszsyCtU%3d
0,15,7,15,8,13,Columbus Cocktails,15,1,Drag'n Thrust,15,/teams/events/match_report/?EventGameId=6iqXkoW%2f9HuwipR0Ye2t6r8KF8ytcO2gYX8yrfrKqGo%3d
1,8,8,8,15,1,Drag'n Thrust,8,13,Columbus Cocktails,23,/teams/events/match_report/?EventGameId=6iqXkoW%2f9HuwipR0Ye2t6r8KF8ytcO2gYX8yrfrKqGo%3d
0,15,5,15,14,12,Public Enemy,15,1,Drag'n Thrust,13,/teams/events/match_report/?EventGameId=8LJN5h0iVgViCKWlI%2bnLiB2ZrJgdxzbVlp%2b%2b%2b4aOk%2bE%3d
1,14,8,14,15,1,Drag'n Thrust,14,12,Public Enemy,13,/teams/events/match_report/?EventGameId=8LJN5h0iVgViCKWlI%2bnLiB2ZrJgdxzbVlp%2b%2b%2b4aOk%2bE%3d
0,13,5,13,14,14,Polar Bears,13,15,MOONDOG,12,/teams/events/match_report/?EventGameId=xBYbj%2bGLBuibXEWx1bQmoVD7fzloeav4NN87tuRQqMc%3d
1,14,6,14,13,15,MOONDOG,14,14,Polar Bears,12,/teams/events/match_report/?EventGameId=xBYbj%2bGLBuibXEWx1bQmoVD7fzloeav4NN87tuRQqMc%3d
0,12,6,12,13,3,AMP,12,8,BFG,12,/teams/events/match_report/?EventGameId=QVTdgXHaVqp%2f%2bIt02OHUAZVj5EAovPx0eeIbNHjWavw%3d
1,13,5,13,12,8,BFG,13,3,AMP,12,/teams/events/match_report/?EventGameId=QVTdgXHaVqp%2f%2bIt02OHUAZVj5EAovPx0eeIbNHjWavw%3d
0,12,5,12,13,15,MOONDOG,12,5,Slow White,17,/teams/events/match_report/?EventGameId=w4leKJMWIeAZgSfB23sZzVrdKlGeDK1kmRbR6lrlS7w%3d
1,13,9,13,12,5,Slow White,13,15,MOONDOG,16,/teams/events/match_report/?EventGameId=w4leKJMWIeAZgSfB23sZzVrdKlGeDK1kmRbR6lrlS7w%3d
0,13,4,13,15,13,Columbus Cocktails,13,16,Superlame,10,/teams/events/match_report/?EventGameId=q7DqZqH4cvqX5Aj9v0LdO9NJf4kDNuHTd6AOY%2bWI3OQ%3d
1,15,7,15,13,16,Superlame,15,13,Columbus Cocktails,8,/teams/events/match_report/?EventGameId=q7DqZqH4cvqX5Aj9v0LdO9NJf4kDNuHTd6AOY%2bWI3OQ%3d
0,12,2,12,14,10,Snake Country,12,3,AMP,14,/teams/events/match_report/?EventGameId=7o5hfUyhggWxD82orrXVlOw705c9zRVxiRUt%2fj8cPAU%3d
1,14,8,14,12,3,AMP,14,10,Snake Country,9,/teams/events/match_report/?EventGameId=7o5hfUyhggWxD82orrXVlOw705c9zRVxiRUt%2fj8cPAU%3d
0,14,8,14,9,14,Polar Bears,14,2,Seattle Mixtape,15,/teams/events/match_report/?EventGameId=ea4ZjUqpug1SGjg2yeSqTnCQFhLA%2frCdFfmRK2oipWA%3d
1,9,6,9,14,2,Seattle Mixtape,9,14,Polar Bears,19,/teams/events/match_report/?EventGameId=ea4ZjUqpug1SGjg2yeSqTnCQFhLA%2frCdFfmRK2oipWA%3d
0,12,5,12,12,16,Superlame,11,4,Wild Card,12,/teams/events/match_report/?EventGameId=WPjQW7fX1qEvQJ7%2f5QjjOtHWPD6i5lmif9gayZqcoJ4%3d
1,7,6,7,11,4,Wild Card,12,16,Superlame,14,/teams/events/match_report/?EventGameId=WPjQW7fX1qEvQJ7%2f5QjjOtHWPD6i5lmif9gayZqcoJ4%3d
0,11,6,11,14,16,Superlame,11,4,Wild Card,15,/teams/events/match_report/?EventGameId=zxwszut2QTGEPT1MaUOD3gW1xzuqFAIQZ3Oz3G7TlrU%3d
1,14,7,14,11,4,Wild Card,14,16,Superlame,11,/teams/events/match_report/?EventGameId=zxwszut2QTGEPT1MaUOD3gW1xzuqFAIQZ3Oz3G7TlrU%3d
0,12,5,12,15,16,Superlame,12,13,Columbus Cocktails,8,/teams/events/match_report/?EventGameId=5nSx8fb%2bss%2bzoUypM2daaMlc8G6c5P1mdlhNs2%2fbEyk%3d
1,15,2,15,12,13,Columbus Cocktails,15,16,Superlame,5,/teams/events/match_report/?EventGameId=5nSx8fb%2bss%2bzoUypM2daaMlc8G6c5P1mdlhNs2%2fbEyk%3d
0,15,13,15,5,15,MOONDOG,15,10,Snake Country,20,/teams/events/match_report/?EventGameId=7yghR3T1hPP95%2bTDZinuV%2f4qgzEYxeCl4GFqgdJZGVs%3d
1,5,7,5,15,10,Snake Country,5,15,MOONDOG,27,/teams/events/match_report/?EventGameId=7yghR3T1hPP95%2bTDZinuV%2f4qgzEYxeCl4GFqgdJZGVs%3d
0,15,4,15,11,15,MOONDOG,15,4,Wild Card,10,/teams/events/match_report/?EventGameId=VpIDFtmQ%2bf9DVvnP5eHnMmHTf2wxgvnSq3nHUicpyeA%3d
1,11,4,11,15,4,Wild Card,11,15,MOONDOG,13,/teams/events/match_report/?EventGameId=VpIDFtmQ%2bf9DVvnP5eHnMmHTf2wxgvnSq3nHUicpyeA%3d
0,13,11,13,9,11,Toro,13,14,Polar Bears,19,/teams/events/match_report/?EventGameId=ePzsp1JHp1XHYIySyJv88haY0yOonfI3927oOTTZQE4%3d
1,9,9,9,13,14,Polar Bears,9,11,Toro,21,/teams/events/match_report/?EventGameId=ePzsp1JHp1XHYIySyJv88haY0yOonfI3927oOTTZQE4%3d
0,15,7,15,12,7,Space Heater,15,2,Seattle Mixtape,13,/teams/events/match_report/?EventGameId=t0SUjeWFs29xN06aSWca0xUVNbHJ3OOKd7ovMeIlYf8%3d
1,12,7,12,15,2,Seattle Mixtape,12,7,Space Heater,16,/teams/events/match_report/?EventGameId=t0SUjeWFs29xN06aSWca0xUVNbHJ3OOKd7ovMeIlYf8%3d
0,12,3,12,14,8,BFG,12,2,Seattle Mixtape,16,/teams/events/match_report/?EventGameId=coYoRYWwvNk9G2uMcBSvLQOVc9opWTw9ctYqbtDLE1c%3d
1,14,4,14,12,2,Seattle Mixtape,14,8,BFG,12,/teams/events/match_report/?EventGameId=coYoRYWwvNk9G2uMcBSvLQOVc9opWTw9ctYqbtDLE1c%3d
0,15,9,15,12,2,Seattle Mixtape,15,1,Drag'n Thrust,11,/teams/events/match_report/?EventGameId=KW3TMy9eAxamBPjprvaiNECW%2bOi%2fhWLXm%2fXwZiMGQ1I%3d
1,12,8,12,15,1,Drag'n Thrust,12,2,Seattle Mixtape,14,/teams/events/match_report/?EventGameId=KW3TMy9eAxamBPjprvaiNECW%2bOi%2fhWLXm%2fXwZiMGQ1I%3d
0,15,12,15,9,12,Public Enemy,15,8,BFG,12,/teams/events/match_report/?EventGameId=hdn7ESPosLvs8TpuW9pldjYbysWZHCrroveBdVMknqQ%3d
1,9,6,9,15,8,BFG,9,12,Public Enemy,21,/teams/events/match_report/?EventGameId=hdn7ESPosLvs8TpuW9pldjYbysWZHCrroveBdVMknqQ%3d
0,0,0,0,0,6,Mischief,0,3,AMP,0,/teams/events/match_report/?EventGameId=H9j7tAD2PJAweptT64%2b9l2p3tSRAxP%2bdecyeC%2bPkU5w%3d
1,0,0,0,0,3,AMP,0,6,Mischief,0,/teams/events/match_report/?EventGameId=H9j7tAD2PJAweptT64%2b9l2p3tSRAxP%2bdecyeC%2bPkU5w%3d
0,12,6,12,14,10,Snake Country,12,14,Polar Bears,11,/teams/events/match_report/?EventGameId=8w3RTuB4yBiA4pYWUO1NVxUWoBpfX0iO115mHMveUn8%3d
1,14,3,14,12,14,Polar Bears,14,10,Snake Country,10,/teams/events/match_report/?EventGameId=8w3RTuB4yBiA4pYWUO1NVxUWoBpfX0iO115mHMveUn8%3d
0,12,6,12,13,16,Superlame,11,5,Slow White,14,/teams/events/match_report/?EventGameId=JrXxnIcnyznAWrNfc99Okb3nPDQRAmX3LhTABT1bKQg%3d
1,13,8,13,11,5,Slow White,13,16,Superlame,14,/teams/events/match_report/?EventGameId=JrXxnIcnyznAWrNfc99Okb3nPDQRAmX3LhTABT1bKQg%3d
0,14,6,14,15,13,Columbus Cocktails,14,12,Public Enemy,16,/teams/events/match_report/?EventGameId=GeFJudwsyN%2fP3CBA11yTqdSpej1LvQ8K3SaI4nOFn2Y%3d
1,14,10,15,14,12,Public Enemy,15,13,Columbus Cocktails,15,/teams/events/match_report/?EventGameId=GeFJudwsyN%2fP3CBA11yTqdSpej1LvQ8K3SaI4nOFn2Y%3d
