,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
80,14,14,14,12,Rival,14,Pop,29,/teams/events/match_report/?EventGameId=eBrJfU5EBOcG%2fENyrVO6QRVhwmb8HK9Jfwc6b8JASfM%3d
81,12,10,12,14,Pop,12,Rival,33,/teams/events/match_report/?EventGameId=eBrJfU5EBOcG%2fENyrVO6QRVhwmb8HK9Jfwc6b8JASfM%3d
82,15,14,15,5,Rival,15,Brute Squad,18,/teams/events/match_report/?EventGameId=N%2bYwEQ%2bTYmP9LANu8NqxlZm9NZuoshh6YfTFQW%2bBmmk%3d
83,4,4,4,15,Brute Squad,5,Rival,28,/teams/events/match_report/?EventGameId=N%2bYwEQ%2bTYmP9LANu8NqxlZm9NZuoshh6YfTFQW%2bBmmk%3d
84,10,0,10,15,Scandal,10,Nightlock,0,/teams/events/match_report/?EventGameId=ytUVUcInR6kOVbwoUlkchEdW%2fqocAyXciBiFjtbii%2fY%3d
85,15,0,14,10,Nightlock,15,Scandal,0,/teams/events/match_report/?EventGameId=ytUVUcInR6kOVbwoUlkchEdW%2fqocAyXciBiFjtbii%2fY%3d
86,15,11,15,9,Pop,15,Heist,28,/teams/events/match_report/?EventGameId=HiROyPYYdCn7BBNZvsi9Xl39yXO%2fJkCQW26kjLhnAQ4%3d
87,8,6,9,15,Heist,9,Pop,34,/teams/events/match_report/?EventGameId=HiROyPYYdCn7BBNZvsi9Xl39yXO%2fJkCQW26kjLhnAQ4%3d
88,14,15,13,3,Pop,14,Brute Squad,30,/teams/events/match_report/?EventGameId=nk28ITWtqkQwJJOIxnADe06sC2qBRNw%2bwRFo9dM7JPo%3d
89,3,6,3,14,Brute Squad,3,Pop,39,/teams/events/match_report/?EventGameId=nk28ITWtqkQwJJOIxnADe06sC2qBRNw%2bwRFo9dM7JPo%3d
90,15,4,15,6,Nemesis,15,Scandal,14,/teams/events/match_report/?EventGameId=vL9VblS0M%2fjSGoRoKZ%2bBHkNpMnYUnAqfN3Oz0xbRZdU%3d
91,5,6,5,15,Scandal,6,Nemesis,19,/teams/events/match_report/?EventGameId=vL9VblS0M%2fjSGoRoKZ%2bBHkNpMnYUnAqfN3Oz0xbRZdU%3d
92,14,14,14,11,Nemesis,14,Nightlock,28,/teams/events/match_report/?EventGameId=4m1g1%2fd93UKzxh7suLsW8Tri0YKP6PuEQtvFvQa0YA0%3d
93,10,8,9,14,Nightlock,11,Nemesis,27,/teams/events/match_report/?EventGameId=4m1g1%2fd93UKzxh7suLsW8Tri0YKP6PuEQtvFvQa0YA0%3d
94,13,5,15,7,Nemesis,15,Fury,11,/teams/events/match_report/?EventGameId=q0HncsdHstpEmbFNp0k6FHLi2pFnh6CDoxhjYTYzNBk%3d
95,7,3,7,15,Fury,7,Nemesis,14,/teams/events/match_report/?EventGameId=q0HncsdHstpEmbFNp0k6FHLi2pFnh6CDoxhjYTYzNBk%3d
96,9,12,11,13,Underground,11,Schwa,22,/teams/events/match_report/?EventGameId=%2bNELEDMtfKeKrrgjYXZn0zmsh%2f2DTktbQvigEJ1HwmQ%3d
97,12,18,12,11,Schwa,13,Underground,21,/teams/events/match_report/?EventGameId=%2bNELEDMtfKeKrrgjYXZn0zmsh%2f2DTktbQvigEJ1HwmQ%3d
98,5,7,5,15,Fury,5,Traffic,33,/teams/events/match_report/?EventGameId=GOdoFwdoFLSPirOTB63Cu0Q8VaUOLaKVqDaq59ioxNY%3d
99,14,12,15,5,Traffic,15,Fury,23,/teams/events/match_report/?EventGameId=GOdoFwdoFLSPirOTB63Cu0Q8VaUOLaKVqDaq59ioxNY%3d
100,15,7,15,8,6ixers,15,Seattle Riot,19,/teams/events/match_report/?EventGameId=Z9su1cHoSwIEvi52sPs5%2fDU4ha%2fRcJrw2rdvog9gr1A%3d
101,7,6,8,15,Seattle Riot,8,6ixers,23,/teams/events/match_report/?EventGameId=Z9su1cHoSwIEvi52sPs5%2fDU4ha%2fRcJrw2rdvog9gr1A%3d
102,12,5,12,9,Pop,12,Rival,25,/teams/events/match_report/?EventGameId=l%2fXDAs1pGI1o0vMl9ovwU%2fgX7x9ieEL%2bRD3EUROtbl4%3d
103,9,9,7,12,Rival,9,Pop,25,/teams/events/match_report/?EventGameId=l%2fXDAs1pGI1o0vMl9ovwU%2fgX7x9ieEL%2bRD3EUROtbl4%3d
104,15,9,15,9,Traffic,15,Seattle Riot,19,/teams/events/match_report/?EventGameId=2bOsM2XUzGB%2fe70aG7yUZ55v6xeUGJgvstlzz1ZRWj8%3d
105,9,10,9,15,Seattle Riot,9,Traffic,18,/teams/events/match_report/?EventGameId=2bOsM2XUzGB%2fe70aG7yUZ55v6xeUGJgvstlzz1ZRWj8%3d
106,14,7,15,6,Showdown,15,Seattle Riot,11,/teams/events/match_report/?EventGameId=EtZ%2bWHg2GbO8aw9vnchfcc3Jh4kBkhwdQER3QP4bTq8%3d
107,5,5,6,15,Seattle Riot,6,Showdown,9,/teams/events/match_report/?EventGameId=EtZ%2bWHg2GbO8aw9vnchfcc3Jh4kBkhwdQER3QP4bTq8%3d
108,14,13,14,9,Nemesis,14,6ixers,22,/teams/events/match_report/?EventGameId=bvrcTPxvHtbMHBNKAztdE5s5u74NNv%2f%2f1XTUwgydGC4%3d
109,6,6,9,14,6ixers,9,Nemesis,19,/teams/events/match_report/?EventGameId=bvrcTPxvHtbMHBNKAztdE5s5u74NNv%2f%2f1XTUwgydGC4%3d
