,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,6,0,6,15,1,Fury,6,6,Nightlock,0,/teams/events/match_report/?EventGameId=egTWWk5IAqlxPWIGUpGfcadZ2Osi%2bcNJi7vHgAr3mRQ%3d
0,12,8,13,7,8,Blackwidows,15,6,Nightlock,20,/teams/events/match_report/?EventGameId=hrWpRNj06XiTh46c%2bYI%2fUGvWgFm0iigjN4DkSgABzMM%3d
1,7,6,6,15,6,Nightlock,7,8,Blackwidows,25,/teams/events/match_report/?EventGameId=hrWpRNj06XiTh46c%2bYI%2fUGvWgFm0iigjN4DkSgABzMM%3d
0,15,5,15,5,7,Rival,15,4,Ozone,9,/teams/events/match_report/?EventGameId=ElIWeTcDez035qf5aTCJiSZEz1CFi9akP%2feYyD38kLw%3d
1,5,5,5,15,4,Ozone,5,7,Rival,18,/teams/events/match_report/?EventGameId=ElIWeTcDez035qf5aTCJiSZEz1CFi9akP%2feYyD38kLw%3d
0,14,8,15,10,4,Ozone,15,2,Brute Squad,20,/teams/events/match_report/?EventGameId=i1jjB1mRu%2bxqwUujshMe8KVoKgE9NWbTC8%2boTve1H3Q%3d
1,10,6,10,15,2,Brute Squad,10,4,Ozone,22,/teams/events/match_report/?EventGameId=i1jjB1mRu%2bxqwUujshMe8KVoKgE9NWbTC8%2boTve1H3Q%3d
0,11,11,12,10,4,Ozone,12,10,Nemesis,17,/teams/events/match_report/?EventGameId=bmmCMRJ8WWoEFXZRwyuzpp6wthbJg%2bF1nQ68nIBfZnw%3d
1,9,9,10,12,10,Nemesis,10,4,Ozone,19,/teams/events/match_report/?EventGameId=bmmCMRJ8WWoEFXZRwyuzpp6wthbJg%2bF1nQ68nIBfZnw%3d
0,9,12,12,6,11,Pop,13,10,Nemesis,25,/teams/events/match_report/?EventGameId=sHVwvYCPv5FPBby4BzsKaFkaSYrLdhvbpo08xyqhgYI%3d
1,6,3,7,13,10,Nemesis,6,11,Pop,31,/teams/events/match_report/?EventGameId=sHVwvYCPv5FPBby4BzsKaFkaSYrLdhvbpo08xyqhgYI%3d
0,14,7,14,9,11,Pop,14,5,Scandal,20,/teams/events/match_report/?EventGameId=WOeFL2oncwuS9m%2bSd3Utcko6x6ujKxbJjJd8yN8s7E4%3d
1,9,8,9,14,5,Scandal,9,11,Pop,24,/teams/events/match_report/?EventGameId=WOeFL2oncwuS9m%2bSd3Utcko6x6ujKxbJjJd8yN8s7E4%3d
0,5,5,5,15,9,Showdown,9,8,Blackwidows,15,/teams/events/match_report/?EventGameId=jXOIQg47Pnab%2b4kCzNZ8Slp6FHSooYLsvVJ036z9H08%3d
1,15,2,16,9,8,Blackwidows,15,9,Showdown,14,/teams/events/match_report/?EventGameId=jXOIQg47Pnab%2b4kCzNZ8Slp6FHSooYLsvVJ036z9H08%3d
0,0,0,0,15,3,Molly Brown,10,5,Scandal,0,/teams/events/match_report/?EventGameId=CMQRDmqFT8W%2fXsepuBmGPx73tqeEc7a7jbWzTxh0d4Q%3d
1,0,0,0,10,5,Scandal,15,3,Molly Brown,0,/teams/events/match_report/?EventGameId=CMQRDmqFT8W%2fXsepuBmGPx73tqeEc7a7jbWzTxh0d4Q%3d
0,9,6,9,13,10,Nemesis,9,7,Rival,36,/teams/events/match_report/?EventGameId=Kqr%2fAsZnpVKdgFehvoEXCywiiy7xFEAYstOmANOPUuQ%3d
1,11,14,11,9,7,Rival,13,10,Nemesis,31,/teams/events/match_report/?EventGameId=Kqr%2fAsZnpVKdgFehvoEXCywiiy7xFEAYstOmANOPUuQ%3d
0,15,6,15,5,5,Scandal,15,1,Fury,11,/teams/events/match_report/?EventGameId=OZHumhwd26IHScu%2bpELpzSPj3uZVwBBVmjX2iTCvvMg%3d
1,5,4,5,15,1,Fury,5,5,Scandal,20,/teams/events/match_report/?EventGameId=OZHumhwd26IHScu%2bpELpzSPj3uZVwBBVmjX2iTCvvMg%3d
0,8,3,8,12,5,Scandal,8,4,Ozone,23,/teams/events/match_report/?EventGameId=%2fqh29XbTmKIkAACSV2J3YkKVAlSlNpbMcn7dQwVrhEk%3d
1,12,11,12,8,4,Ozone,12,5,Scandal,20,/teams/events/match_report/?EventGameId=%2fqh29XbTmKIkAACSV2J3YkKVAlSlNpbMcn7dQwVrhEk%3d
0,15,16,14,9,9,Showdown,15,3,Molly Brown,18,/teams/events/match_report/?EventGameId=jqiLsiFixT5KZKbGHKF1RlGAfHc%2ffpXv%2fdptYIsnIx4%3d
1,9,7,9,15,3,Molly Brown,9,9,Showdown,28,/teams/events/match_report/?EventGameId=jqiLsiFixT5KZKbGHKF1RlGAfHc%2ffpXv%2fdptYIsnIx4%3d
0,15,6,15,11,3,Molly Brown,15,1,Fury,19,/teams/events/match_report/?EventGameId=lUJ4dhIdec9%2bXfkN0rF9lSFscCZnqDYUVsCbko9R2n8%3d
1,11,4,11,15,1,Fury,11,3,Molly Brown,22,/teams/events/match_report/?EventGameId=lUJ4dhIdec9%2bXfkN0rF9lSFscCZnqDYUVsCbko9R2n8%3d
0,15,0,15,7,10,Nemesis,15,2,Brute Squad,11,/teams/events/match_report/?EventGameId=a39boy3iXCZhKsBLO4O25FjhdlJlArEcUzgYjt%2f17I8%3d
1,7,3,7,15,2,Brute Squad,7,10,Nemesis,13,/teams/events/match_report/?EventGameId=a39boy3iXCZhKsBLO4O25FjhdlJlArEcUzgYjt%2f17I8%3d
0,13,9,14,8,10,Nemesis,14,4,Ozone,26,/teams/events/match_report/?EventGameId=L74dqHV75NXe2WmnfGjFQ2IgQyxW7OOoIayGmQ7icfk%3d
1,6,9,7,14,4,Ozone,8,10,Nemesis,28,/teams/events/match_report/?EventGameId=L74dqHV75NXe2WmnfGjFQ2IgQyxW7OOoIayGmQ7icfk%3d
0,14,11,14,13,11,Pop,14,4,Ozone,20,/teams/events/match_report/?EventGameId=S9AxOTYZOTWrdkwmdCHP8OG7iBer4cX1HLG2SBFzukk%3d
1,13,8,13,14,4,Ozone,13,11,Pop,21,/teams/events/match_report/?EventGameId=S9AxOTYZOTWrdkwmdCHP8OG7iBer4cX1HLG2SBFzukk%3d
0,12,12,13,4,6,Nightlock,15,3,Molly Brown,18,/teams/events/match_report/?EventGameId=5ycic1xqBfGvyFSApFt2UP%2fkk9P6VmVxaARkhsKkw4I%3d
1,4,4,2,15,3,Molly Brown,4,6,Nightlock,25,/teams/events/match_report/?EventGameId=5ycic1xqBfGvyFSApFt2UP%2fkk9P6VmVxaARkhsKkw4I%3d
