,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,15,8,14,12,7,Wild Card,15,3,Drag'n Thrust,13,/teams/events/match_report/?EventGameId=EUs3FM6GzpT5mSRqsU%2fFPqK6abSJsFfQx8P6O44XFWo%3d
0,0,0,0,8,9,Rally,15,4,Slow White,0,/teams/events/match_report/?EventGameId=k7W4yJDU%2bCY%2fZ0a2rxMoXYGoBtcYdx1SmVCSqm3x89Y%3d
1,0,0,0,15,4,Slow White,8,9,Rally,0,/teams/events/match_report/?EventGameId=k7W4yJDU%2bCY%2fZ0a2rxMoXYGoBtcYdx1SmVCSqm3x89Y%3d
0,0,0,0,15,6,Seattle Mixtape,8,4,Slow White,0,/teams/events/match_report/?EventGameId=bRitnhwvZQdT024Zb1jyzAK8pr2omkbKYqYhMDi%2f%2fZk%3d
1,15,6,15,8,4,Slow White,15,6,Seattle Mixtape,9,/teams/events/match_report/?EventGameId=bRitnhwvZQdT024Zb1jyzAK8pr2omkbKYqYhMDi%2f%2fZk%3d
0,13,6,15,7,9,Rally,15,7,Wild Card,11,/teams/events/match_report/?EventGameId=yerv5aBNfoRAHVSMbhb1%2fi0bsnnPFR%2f4dckWZ6IbZ%2bk%3d
1,0,0,0,15,7,Wild Card,7,9,Rally,0,/teams/events/match_report/?EventGameId=yerv5aBNfoRAHVSMbhb1%2fi0bsnnPFR%2f4dckWZ6IbZ%2bk%3d
0,0,0,0,11,5,No Touching!,15,2,BFG,0,/teams/events/match_report/?EventGameId=pLllq9RsWvU4YQnU2iDKUqrzi4oA4i%2bQDM1uBFHRBNo%3d
1,11,7,11,15,2,BFG,11,5,No Touching!,16,/teams/events/match_report/?EventGameId=pLllq9RsWvU4YQnU2iDKUqrzi4oA4i%2bQDM1uBFHRBNo%3d
0,0,0,0,9,8,XIST,15,9,Rally,0,/teams/events/match_report/?EventGameId=XZzPek%2bNptTVlrmMSBSlANNh3y5DiLra%2fw3kT9xwGII%3d
1,9,1,9,15,9,Rally,9,8,XIST,9,/teams/events/match_report/?EventGameId=XZzPek%2bNptTVlrmMSBSlANNh3y5DiLra%2fw3kT9xwGII%3d
0,0,0,0,14,9,Rally,13,4,Slow White,0,/teams/events/match_report/?EventGameId=QaZKUTX17ABHsQbW%2f0XT8APOpL5wqtdJmIs8o3eTc4U%3d
1,0,0,0,13,4,Slow White,14,9,Rally,0,/teams/events/match_report/?EventGameId=QaZKUTX17ABHsQbW%2f0XT8APOpL5wqtdJmIs8o3eTc4U%3d
0,14,3,12,12,10,Metro North,15,5,No Touching!,4,/teams/events/match_report/?EventGameId=xMjhiGWBFWassVy%2fSojEGaklCc%2fsJRXMZiSO1L48x34%3d
1,12,5,12,15,5,No Touching!,12,10,Metro North,4,/teams/events/match_report/?EventGameId=xMjhiGWBFWassVy%2fSojEGaklCc%2fsJRXMZiSO1L48x34%3d
0,0,0,0,15,3,Drag'n Thrust,13,2,BFG,0,/teams/events/match_report/?EventGameId=Ihbh3qdRV4cyxzdlT%2falRhYCpOKPD3pPer3xUp06%2fAw%3d
1,15,8,15,13,2,BFG,15,3,Drag'n Thrust,11,/teams/events/match_report/?EventGameId=Ihbh3qdRV4cyxzdlT%2falRhYCpOKPD3pPer3xUp06%2fAw%3d
0,10,4,13,10,9,Rally,13,1,AMP,13,/teams/events/match_report/?EventGameId=%2fcDyRwuKciVzldpeMdxJ5o81zlGHBwErWDtXu%2bwMCjA%3d
1,0,2,0,13,1,AMP,10,9,Rally,1,/teams/events/match_report/?EventGameId=%2fcDyRwuKciVzldpeMdxJ5o81zlGHBwErWDtXu%2bwMCjA%3d
0,9,6,14,8,9,Rally,15,6,Seattle Mixtape,7,/teams/events/match_report/?EventGameId=Oy6qchZ6iUpwi9fFJqB3UDiVqyefnWIwde5Z5w9w%2fIg%3d
1,0,0,0,15,6,Seattle Mixtape,8,9,Rally,0,/teams/events/match_report/?EventGameId=Oy6qchZ6iUpwi9fFJqB3UDiVqyefnWIwde5Z5w9w%2fIg%3d
0,0,0,0,7,8,XIST,15,2,BFG,0,/teams/events/match_report/?EventGameId=o95Mg%2b%2f0bFFH321UzB4scZczrF1uSQ3%2b7IENK75ZQQc%3d
1,6,4,6,15,2,BFG,7,8,XIST,16,/teams/events/match_report/?EventGameId=o95Mg%2b%2f0bFFH321UzB4scZczrF1uSQ3%2b7IENK75ZQQc%3d
0,11,4,4,10,10,Metro North,15,2,BFG,4,/teams/events/match_report/?EventGameId=SEgEq8CPs8AtPtWk2BTuxefA9%2fBHkoxAHB5wVgVrUSY%3d
1,8,4,10,15,2,BFG,10,10,Metro North,12,/teams/events/match_report/?EventGameId=SEgEq8CPs8AtPtWk2BTuxefA9%2fBHkoxAHB5wVgVrUSY%3d
0,0,0,0,11,5,No Touching!,9,2,BFG,0,/teams/events/match_report/?EventGameId=U%2bWKrjhkbPvCPcKhJGBxzXN%2bsJTjceeilYtioLrj2XA%3d
1,11,8,10,9,2,BFG,11,5,No Touching!,17,/teams/events/match_report/?EventGameId=U%2bWKrjhkbPvCPcKhJGBxzXN%2bsJTjceeilYtioLrj2XA%3d
0,14,4,14,13,7,Wild Card,14,6,Seattle Mixtape,17,/teams/events/match_report/?EventGameId=Lxe4zt1Ghsf6fXTm%2f0Ab1TM1%2fUKICbgEdjsWLXajAJM%3d
1,11,6,12,14,6,Seattle Mixtape,13,7,Wild Card,16,/teams/events/match_report/?EventGameId=Lxe4zt1Ghsf6fXTm%2f0Ab1TM1%2fUKICbgEdjsWLXajAJM%3d
0,10,5,12,12,10,Metro North,13,8,XIST,8,/teams/events/match_report/?EventGameId=SAyyfvkYip%2bW46cJ9v%2bZE2jQiDaSl%2bqxFeE1eBx0tpE%3d
1,9,1,11,13,8,XIST,12,10,Metro North,5,/teams/events/match_report/?EventGameId=SAyyfvkYip%2bW46cJ9v%2bZE2jQiDaSl%2bqxFeE1eBx0tpE%3d
0,8,7,12,14,7,Wild Card,13,1,AMP,8,/teams/events/match_report/?EventGameId=5p7JrGzTsBsBNSCgV0Qc55INtgENPXz1FYJg4enWV4U%3d
1,13,5,12,13,1,AMP,14,7,Wild Card,12,/teams/events/match_report/?EventGameId=5p7JrGzTsBsBNSCgV0Qc55INtgENPXz1FYJg4enWV4U%3d
