,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
19,9,11,9,8,Williams,9,Wesleyan,37,/teams/events/match_report/?EventGameId=%2ftxf08ZV%2bX2Mq%2fCMuQGsyOZOzuydm0mgZ2%2fyQ%2fV3rsQ%3d
20,12,17,12,6,Haverford,12,Georgia College,23,/teams/events/match_report/?EventGameId=9merg7i8E5I43Q6R3HdXAYdc2tAWCRtXGCMGVKanSfg%3d
21,6,3,6,12,Georgia College,6,Haverford,26,/teams/events/match_report/?EventGameId=9merg7i8E5I43Q6R3HdXAYdc2tAWCRtXGCMGVKanSfg%3d
22,12,17,12,6,Haverford,12,Georgia College,23,/teams/events/match_report/?EventGameId=9merg7i8E5I43Q6R3HdXAYdc2tAWCRtXGCMGVKanSfg%3d
23,6,3,6,12,Georgia College,6,Haverford,26,/teams/events/match_report/?EventGameId=9merg7i8E5I43Q6R3HdXAYdc2tAWCRtXGCMGVKanSfg%3d
24,9,5,7,12,Puget Sound,10,Bowdoin,31,/teams/events/match_report/?EventGameId=OunExdOkUrj75KP%2bB0IAsGD39bGHWyT8Yi5f55D5zj8%3d
25,12,13,12,10,Bowdoin,12,Puget Sound,30,/teams/events/match_report/?EventGameId=OunExdOkUrj75KP%2bB0IAsGD39bGHWyT8Yi5f55D5zj8%3d
26,9,5,7,12,Puget Sound,10,Bowdoin,31,/teams/events/match_report/?EventGameId=OunExdOkUrj75KP%2bB0IAsGD39bGHWyT8Yi5f55D5zj8%3d
27,12,13,12,10,Bowdoin,12,Puget Sound,30,/teams/events/match_report/?EventGameId=OunExdOkUrj75KP%2bB0IAsGD39bGHWyT8Yi5f55D5zj8%3d
28,11,19,11,9,Catholic,11,Truman State,32,/teams/events/match_report/?EventGameId=QEqJ8sBjxX%2fsZ9yDZ5G0NQFs74aDq1wAxHwZGtFSiDk%3d
29,9,10,9,11,Truman State,9,Catholic,40,/teams/events/match_report/?EventGameId=QEqJ8sBjxX%2fsZ9yDZ5G0NQFs74aDq1wAxHwZGtFSiDk%3d
30,11,19,11,9,Catholic,11,Truman State,32,/teams/events/match_report/?EventGameId=QEqJ8sBjxX%2fsZ9yDZ5G0NQFs74aDq1wAxHwZGtFSiDk%3d
31,9,10,9,11,Truman State,9,Catholic,40,/teams/events/match_report/?EventGameId=QEqJ8sBjxX%2fsZ9yDZ5G0NQFs74aDq1wAxHwZGtFSiDk%3d
32,10,15,10,5,Catholic,10,Bowdoin,34,/teams/events/match_report/?EventGameId=IYfBfa6oMZSG16lh%2b3%2bev%2bcr2Aeyc%2f8zQCkXhFeFExo%3d
33,5,13,5,10,Bowdoin,5,Catholic,40,/teams/events/match_report/?EventGameId=IYfBfa6oMZSG16lh%2b3%2bev%2bcr2Aeyc%2f8zQCkXhFeFExo%3d
34,10,15,10,5,Catholic,10,Bowdoin,34,/teams/events/match_report/?EventGameId=IYfBfa6oMZSG16lh%2b3%2bev%2bcr2Aeyc%2f8zQCkXhFeFExo%3d
35,5,13,5,10,Bowdoin,5,Catholic,40,/teams/events/match_report/?EventGameId=IYfBfa6oMZSG16lh%2b3%2bev%2bcr2Aeyc%2f8zQCkXhFeFExo%3d
36,7,2,8,12,Puget Sound,8,Truman State,24,/teams/events/match_report/?EventGameId=8EsIjjFXdBFsdseMaTWYv80FmwOlwfCyR1YGPZ8Y8uo%3d
37,12,7,12,8,Truman State,12,Puget Sound,21,/teams/events/match_report/?EventGameId=8EsIjjFXdBFsdseMaTWYv80FmwOlwfCyR1YGPZ8Y8uo%3d
38,7,2,8,12,Puget Sound,8,Truman State,24,/teams/events/match_report/?EventGameId=8EsIjjFXdBFsdseMaTWYv80FmwOlwfCyR1YGPZ8Y8uo%3d
39,12,7,12,8,Truman State,12,Puget Sound,21,/teams/events/match_report/?EventGameId=8EsIjjFXdBFsdseMaTWYv80FmwOlwfCyR1YGPZ8Y8uo%3d
40,8,9,8,10,Truman State,8,Bowdoin,30,/teams/events/match_report/?EventGameId=WAuOIRxoLAuIL9lycNLqSKEEa6fjEkHdc1JEJY3VVdE%3d
41,10,12,8,8,Bowdoin,10,Truman State,32,/teams/events/match_report/?EventGameId=WAuOIRxoLAuIL9lycNLqSKEEa6fjEkHdc1JEJY3VVdE%3d
42,8,9,8,10,Truman State,8,Bowdoin,30,/teams/events/match_report/?EventGameId=WAuOIRxoLAuIL9lycNLqSKEEa6fjEkHdc1JEJY3VVdE%3d
43,10,12,8,8,Bowdoin,10,Truman State,32,/teams/events/match_report/?EventGameId=WAuOIRxoLAuIL9lycNLqSKEEa6fjEkHdc1JEJY3VVdE%3d
44,12,9,12,8,Catholic,12,Puget Sound,31,/teams/events/match_report/?EventGameId=nyTsVbMQlPxhOxT7bINc08DDx%2fDZx1QmG9%2biZdJfUvQ%3d
45,8,10,8,12,Puget Sound,8,Catholic,34,/teams/events/match_report/?EventGameId=nyTsVbMQlPxhOxT7bINc08DDx%2fDZx1QmG9%2biZdJfUvQ%3d
46,12,9,12,8,Catholic,12,Puget Sound,31,/teams/events/match_report/?EventGameId=nyTsVbMQlPxhOxT7bINc08DDx%2fDZx1QmG9%2biZdJfUvQ%3d
47,8,10,8,12,Puget Sound,8,Catholic,34,/teams/events/match_report/?EventGameId=nyTsVbMQlPxhOxT7bINc08DDx%2fDZx1QmG9%2biZdJfUvQ%3d
48,12,19,12,11,Mount Holyoke,12,Carleton College-Eclipse,38,/teams/events/match_report/?EventGameId=8TSpV30PVzAIlA%2bzBbwi16nNCPXuBTCHc45Uaq32trY%3d
49,11,15,11,12,Carleton College-Eclipse,11,Mount Holyoke,40,/teams/events/match_report/?EventGameId=8TSpV30PVzAIlA%2bzBbwi16nNCPXuBTCHc45Uaq32trY%3d
50,12,19,12,11,Mount Holyoke,12,Carleton College-Eclipse,38,/teams/events/match_report/?EventGameId=8TSpV30PVzAIlA%2bzBbwi16nNCPXuBTCHc45Uaq32trY%3d
51,11,15,11,12,Carleton College-Eclipse,11,Mount Holyoke,40,/teams/events/match_report/?EventGameId=8TSpV30PVzAIlA%2bzBbwi16nNCPXuBTCHc45Uaq32trY%3d
52,10,8,10,9,Lehigh,11,Valparaiso,13,/teams/events/match_report/?EventGameId=HYnfHnIGNZ4OP42iW2x%2f3LMhu6Id2dcCPjAoh9JWnUE%3d
53,9,10,10,11,Valparaiso,9,Lehigh,18,/teams/events/match_report/?EventGameId=HYnfHnIGNZ4OP42iW2x%2f3LMhu6Id2dcCPjAoh9JWnUE%3d
54,10,8,10,9,Lehigh,11,Valparaiso,13,/teams/events/match_report/?EventGameId=HYnfHnIGNZ4OP42iW2x%2f3LMhu6Id2dcCPjAoh9JWnUE%3d
55,9,10,10,11,Valparaiso,9,Lehigh,18,/teams/events/match_report/?EventGameId=HYnfHnIGNZ4OP42iW2x%2f3LMhu6Id2dcCPjAoh9JWnUE%3d
56,11,11,11,8,Lehigh,11,Carleton College-Eclipse,31,/teams/events/match_report/?EventGameId=7V2Hlt%2fucq4g2UIQK8D5qwOmE3uQvjdYnAtn9Rnbuno%3d
57,7,4,8,11,Carleton College-Eclipse,8,Lehigh,32,/teams/events/match_report/?EventGameId=7V2Hlt%2fucq4g2UIQK8D5qwOmE3uQvjdYnAtn9Rnbuno%3d
58,11,11,11,8,Lehigh,11,Carleton College-Eclipse,31,/teams/events/match_report/?EventGameId=7V2Hlt%2fucq4g2UIQK8D5qwOmE3uQvjdYnAtn9Rnbuno%3d
59,7,4,8,11,Carleton College-Eclipse,8,Lehigh,32,/teams/events/match_report/?EventGameId=7V2Hlt%2fucq4g2UIQK8D5qwOmE3uQvjdYnAtn9Rnbuno%3d
60,15,10,15,5,Mount Holyoke,15,Valparaiso,20,/teams/events/match_report/?EventGameId=Q5vC%2f1q7ySqDsccRRM7gaS5AyAYqiSSs9kkTEHTwwKU%3d
61,5,7,5,15,Valparaiso,5,Mount Holyoke,28,/teams/events/match_report/?EventGameId=Q5vC%2f1q7ySqDsccRRM7gaS5AyAYqiSSs9kkTEHTwwKU%3d
62,15,10,15,5,Mount Holyoke,15,Valparaiso,20,/teams/events/match_report/?EventGameId=Q5vC%2f1q7ySqDsccRRM7gaS5AyAYqiSSs9kkTEHTwwKU%3d
