,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
7,8,Jeremy Hess,,,2.0,,3.0,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,JEREMY HESS
8,10,Tyler Monroe,,"1'0""",5.0,14.0,1.0,3.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,TYLER MONROE
9,14,Lloyd Blake,,,3.0,3.0,1.0,1.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,LLOYD BLAKE
10,15,Nathan Castine,,,2.0,8.0,,1.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,NATHAN CASTINE
11,17,Eric Miner,,,1.0,2.0,,2.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,ERIC MINER
12,21,Matthew Rowan McDonnell,Cutter,,13.0,8.0,1.0,7.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,MATTHEW ROWAN MCDONNELL
13,22,Ryan Swift,,,1.0,2.0,1.0,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,RYAN SWIFT
14,25,Marcus Thaw,Handler/Cutter,"6'0""",1.0,,1.0,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,MARCUS THAW
15,29,Christian Johnson,,"6'2""",2.0,3.0,2.0,1.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,CHRISTIAN JOHNSON
16,30,David Bloodgood,,"6'0""",1.0,3.0,5.0,2.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,DAVID BLOODGOOD
17,36,Nick Spiva,,,2.0,10.0,3.0,7.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,NICK SPIVA
18,43,Nathan Prior,,,2.0,9.0,,5.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,NATHAN PRIOR
19,45,Jeff Wodatch,Cutter,,5.0,3.0,,2.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,JEFF WODATCH
20,51,Kevin Versteeg,Dump,"10'11""",3.0,,1.0,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,KEVIN VERSTEEG
21,52,Gus Norrbom,,,6.0,4.0,,2.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,GUS NORRBOM
22,63,David Shields,,"5'9""",2.0,,1.0,1.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,DAVID SHIELDS
23,70,Christopher Strub,Defense (Handler),"5'9""",1.0,1.0,,3.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,CHRISTOPHER STRUB
24,90,Markham Shofner,,,3.0,7.0,1.0,3.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,MARKHAM SHOFNER
25,91,Troy Holland,,"6'0""",6.0,4.0,3.0,4.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,TROY HOLLAND
26,99,Joseph Richards,Cutter,"6'3""",3.0,,,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,JOSEPH RICHARDS
0,1,Akifumi Muraoka,Cutter,,6.0,4.0,3.0,4.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,AKIFUMI MURAOKA
1,2,Kieran Charnock,Defense (Cutter),"6'2""",2.0,3.0,1.0,,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,KIERAN CHARNOCK
2,3,Andrew Carroll,Cutter,"5'10""",10.0,8.0,2.0,7.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,ANDREW CARROLL
3,5,Luc Comire,Handler,,2.0,5.0,1.0,5.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,LUC COMIRE
4,6,Jason Lam,Handler,,,3.0,1.0,1.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,JASON LAM
5,7,Michael MacKenzie,Defense (Cutter),"6'0""",3.0,2.0,,1.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,MICHAEL MACKENZIE
6,8,Paul Mensah,Defense (Cutter),,3.0,1.0,2.0,2.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,PAUL MENSAH
7,9,Jaret Meron,Defense (Handler),"6'0""",1.0,4.0,1.0,2.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,JARET MERON
8,11,Jonathan (JJ) Edwards,Cutter,,8.0,3.0,,1.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,JONATHAN (JJ) EDWARDS
9,13,Iain MacKenzie,Defense (Cutter),"6'1""",2.0,3.0,,2.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,IAIN MACKENZIE
10,15,Jacky Hau,Defense (Cutter),"6'2""",2.0,,1.0,1.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,JACKY HAU
11,16,Ben Pries,Defense (Cutter),"5'10""",1.0,,,1.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,BEN PRIES
12,17,Isaiah Masek-Kelly,Cutter,,7.0,6.0,4.0,10.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,ISAIAH MASEK-KELLY
13,18,Toly Vasilyev,Defense (Handler),"5'11""",,11.0,1.0,2.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,TOLY VASILYEV
14,19,Thomson McKnight,Handler,"6'2""",4.0,6.0,2.0,7.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,THOMSON MCKNIGHT
15,21,Geoffrey Powell,Defense (Cutter),"6'0""",7.0,,,,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,GEOFFREY POWELL
16,24,Jeremy Norden,Defense (Handler),,,,,2.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,JEREMY NORDEN
17,26,Bryan Kuo,Defense (Cutter),,,,,,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,BRYAN KUO
18,27,Nathan Hirst,Handler,"5'9""",8.0,5.0,1.0,7.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,NATHAN HIRST
19,34,Philip Turner,Defense (Cutter),,1.0,,1.0,,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,PHILIP TURNER
20,85,Kevin Quinlan,Handler,"5'8""",1.0,,,3.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,KEVIN QUINLAN
21,86,Dan LaFrance,Defense (Cutter),,2.0,1.0,2.0,,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,DAN LAFRANCE
22,89,Mark Lloyd,Handler/Cutter,,3.0,5.0,2.0,4.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,MARK LLOYD
23,91,Cameron Harris,Handler/Cutter,,4.0,7.0,2.0,8.0,/events/teams/?EventTeamId=uwTGucLMGHis5UaEJftd7xaes6luFgnh2f9if66cCS8%3d,GOAT,10,CAMERON HARRIS
0,0,Daniel Sperling,,"5'11""",6.0,2.0,1.0,1.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,DANIEL SPERLING
1,1,William Lindquist,,,9.0,6.0,,4.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,WILLIAM LINDQUIST
2,2,Austin Taylor,Mid,"5'10""",7.0,15.0,,5.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,AUSTIN TAYLOR
3,3,Matthew Knowles,Handler,"5'11""",,1.0,,,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,MATTHEW KNOWLES
4,4,Player Pierce,Defense (Handler),"6'3""",,4.0,1.0,4.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,PLAYER PIERCE
5,5,Michael Fairley,Deep,"6'4""",5.0,3.0,6.0,5.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,MICHAEL FAIRLEY
6,7,Zack Avello,,,8.0,2.0,,2.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,ZACK AVELLO
7,8,Christian Olsen,,"5'10""",3.0,2.0,1.0,5.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,CHRISTIAN OLSEN
8,9,Sam Batson,,,1.0,,,1.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,SAM BATSON
9,10,Danny On,,"5'6""",3.0,,,3.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,DANNY ON
10,11,Kelvin Williams,,,1.0,2.0,2.0,1.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,KELVIN WILLIAMS
11,12,Phillip Dougherty,Defense (Handler),"6'0""",1.0,5.0,2.0,1.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,PHILLIP DOUGHERTY
12,13,Josh Turner,,,2.0,3.0,,5.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,JOSH TURNER
13,14,John Stubbs,,"6'0""",3.0,13.0,2.0,8.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,JOHN STUBBS
14,16,Anders Olsen,,,1.0,,,2.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,ANDERS OLSEN
15,17,Alexander Trautman,,,3.0,1.0,2.0,1.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,ALEXANDER TRAUTMAN
16,21,Jacques Perivier,,,,,,,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,JACQUES PERIVIER
17,22,Sean Sears,,,1.0,,,,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,SEAN SEARS
18,23,Sun Choi,,,,,1.0,1.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,SUN CHOI
19,26,Christian Gaeta,,"6'0""",3.0,3.0,4.0,4.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,CHRISTIAN GAETA
20,27,Paul Lally,Handler,"10'11""",2.0,8.0,1.0,7.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,PAUL LALLY
21,28,Devin Waldrop,,"5'9""",1.0,,,,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,DEVIN WALDROP
22,69,Bradley Seuntjens,,"6'1""",3.0,,4.0,2.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,BRADLEY SEUNTJENS
23,81,Joseph Burns,,"6'0""",10.0,4.0,,3.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,JOSEPH BURNS
24,87,Trenton Spinks,Defense (Cutter),"6'4""",1.0,,2.0,1.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,TRENTON SPINKS
25,88,Matthew Smith,,,9.0,8.0,1.0,5.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,MATTHEW SMITH
26,99,Mac McClellan,Handler,"5'8""",2.0,3.0,1.0,3.0,/events/teams/?EventTeamId=3Kg491Qzxe0%2bNqvF69SWwH0vxUI4yQV2gUjLZA3Ie%2bY%3d,Chain Lightning,15,MAC MCCLELLAN
0,1,Justin Allen,Cutter,,,1.0,,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,JUSTIN ALLEN
1,2,Roosevelt Ward,,,,,,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,ROOSEVELT WARD
2,3,JD Hastings,Handler,"6'6""",,,,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,JD HASTINGS
3,4,Dillon Lanier,Cutter,"6'0""",4.0,3.0,4.0,3.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,DILLON LANIER
4,6,Jacob Mouw,,,,,1.0,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,JACOB MOUW
5,7,Alexander Davis,Handler,"5'10""",1.0,,,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,ALEXANDER DAVIS
6,9,Bobby Ley,,,,2.0,,1.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,BOBBY LEY
7,10,Henry Fisher,Cutter,"6'5""",6.0,2.0,,1.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,HENRY FISHER
8,11,Mischa Freystaetter,,,8.0,2.0,2.0,1.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,MISCHA FREYSTAETTER
9,12,Joey Cretella,Cutter,,1.0,1.0,1.0,1.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,JOEY CRETELLA
10,13,Shane Sisco,Cutter,"5'11""",2.0,,,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,SHANE SISCO
11,14,Liam Searles-Bohs,Dump,"6'1""",4.0,3.0,1.0,4.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,LIAM SEARLES-BOHS
12,15,Eric Taylor,Cutter,"6'1""",6.0,3.0,1.0,4.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,ERIC TAYLOR
13,16,Anders Juengst,Handler,"5'7""",,2.0,1.0,3.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,ANDERS JUENGST
14,18,Elijah Long,,"5'11""",1.0,6.0,1.0,3.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,ELIJAH LONG
15,19,Stanley Birdsong,,"6'3""",,1.0,,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,STANLEY BIRDSONG
16,21,Matt Gouchoe-Hanas,Handler,"1'0""",1.0,8.0,2.0,2.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,MATT GOUCHOE-HANAS
17,22,Solomon Yanuck,Handler,"5'11""",1.0,8.0,2.0,5.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,SOLOMON YANUCK
18,23,Walker Matthews,,,1.0,,1.0,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,WALKER MATTHEWS
19,24,Noah Saul,Handler,,8.0,8.0,,4.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,NOAH SAUL
20,26,Allan Laviolette,,,8.0,8.0,1.0,5.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,ALLAN LAVIOLETTE
21,28,Jack Williams,Cutter,,9.0,10.0,4.0,6.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,JACK WILLIAMS
22,30,Andrew McKelvey,,"1'0""",3.0,,,1.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,ANDREW MCKELVEY
23,34,Austin von Alten,,,3.0,2.0,1.0,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,AUSTIN VON ALTEN
24,51,Timothy McAllister,Cutter,"10'11""",4.0,1.0,1.0,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,TIMOTHY MCALLISTER
25,52,Connor Russell,Cutter,"6'5""",,,1.0,1.0,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,CONNOR RUSSELL
26,99,Joshua Hartzog,Cutter,,,,2.0,,/events/teams/?EventTeamId=DBuVqT5TFfg4gnOUn3VpBJIMdb0XCmQSWwEOlg7tYGo%3d,Ring of Fire,4,JOSHUA HARTZOG
0,0,Bob Liu,Handler,"5'8""",,,,,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,BOB LIU
1,1,Simon Higgins,Deep,,5.0,2.0,1.0,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,SIMON HIGGINS
2,3,Andrew Moore,Defense (Cutter),"6'0""",2.0,,2.0,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,ANDREW MOORE
3,4,Kainoa Chun-Moy,,"1'1""",2.0,,,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,KAINOA CHUN-MOY
4,5,Danny Miesen,,"5'11""",4.0,1.0,2.0,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,DANNY MIESEN
5,6,Julian Childs-Walker,,,4.0,,1.0,2.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,JULIAN CHILDS-WALKER
6,9,Cassidy Rasmussen,Mid,,7.0,14.0,2.0,7.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,CASSIDY RASMUSSEN
7,13,Ian Sweeney,Handler,"6'3""",,,1.0,4.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,IAN SWEENEY
8,14,Kenneth Justin Lim,Handler,"5'10""",1.0,5.0,,2.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,KENNETH JUSTIN LIM
9,15,Michael Spear,Mid,"5'9""",1.0,1.0,1.0,2.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,MICHAEL SPEAR
10,16,Jake Thorne,,,2.0,,1.0,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,JAKE THORNE
11,17,Sawyer Thompson,Defense (Cutter),"6'4""",1.0,5.0,6.0,2.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,SAWYER THOMPSON
12,19,Hunter Corbett,,,9.0,3.0,,,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,HUNTER CORBETT
13,21,Caleb Merriam,Deep,"5'9""",,3.0,1.0,,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,CALEB MERRIAM
14,22,Marcelo Sanchez,Deep,,3.0,10.0,,5.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,MARCELO SANCHEZ
15,23,Antoine Davis,Defense (Cutter),"6'2""",13.0,5.0,,3.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,ANTOINE DAVIS
16,24,Elijah Kerns,Defense (Cutter),,9.0,20.0,1.0,9.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,ELIJAH KERNS
17,25,Nick Stuart,,,,,,2.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,NICK STUART
18,27,Ashlin Joye,,,1.0,5.0,2.0,3.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,ASHLIN JOYE
19,32,Jordan Marcy,Defense (Handler),,3.0,3.0,,3.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,JORDAN MARCY
20,33,Mark Lin,Mid,"6'0""",,,,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,MARK LIN
21,48,Nicholas Murphy,,,1.0,1.0,,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,NICHOLAS MURPHY
22,49,Nick Tolfa,,"6'0""",,,1.0,1.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,NICK TOLFA
23,88,Byron Liu,Defense (Cutter),"5'9""",1.0,3.0,1.0,2.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,BYRON LIU
24,93,Tom Doi,Mid,"5'10""",9.0,6.0,1.0,2.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,TOM DOI
