,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,6,0,9,10,5,shame.,12,11,Love Tractor,0,/teams/events/match_report/?EventGameId=zX2Qj9mFeVQGlUy%2fSdFSOvbJUPW95A6Xy0QPuH8lajs%3d
0,9,0,10,9,13,Alloy,11,8,Toro,0,/teams/events/match_report/?EventGameId=axeX95P74XrX4mzL4eUrlKrAzKCPYUUK2Zcx5GY6PzM%3d
1,9,0,9,11,8,Toro,9,13,Alloy,0,/teams/events/match_report/?EventGameId=axeX95P74XrX4mzL4eUrlKrAzKCPYUUK2Zcx5GY6PzM%3d
0,0,0,0,12,12,NOISE,10,9,Mischief,0,/teams/events/match_report/?EventGameId=JZczLl3PBLMVOONOdM%2bFUFiGA5yG2e7kPSzZQ%2bfMyGQ%3d
1,0,0,0,10,9,Mischief,12,12,NOISE,0,/teams/events/match_report/?EventGameId=JZczLl3PBLMVOONOdM%2bFUFiGA5yG2e7kPSzZQ%2bfMyGQ%3d
0,5,0,8,10,4,Metro North,9,2,Public Enemy,0,/teams/events/match_report/?EventGameId=EoBuadvXhmVZqm2tAnt45WU9ZwEqA57771syDIXVSU4%3d
1,7,0,10,9,2,Public Enemy,10,4,Metro North,0,/teams/events/match_report/?EventGameId=EoBuadvXhmVZqm2tAnt45WU9ZwEqA57771syDIXVSU4%3d
0,8,0,6,10,14,7 Figures,12,7,Blackbird,0,/teams/events/match_report/?EventGameId=Ae%2fCcn2kdoXZ6PHErfMlQcG%2bLGbbkLMGAw4nc%2biV77E%3d
1,10,0,10,12,7,Blackbird,10,14,7 Figures,0,/teams/events/match_report/?EventGameId=Ae%2fCcn2kdoXZ6PHErfMlQcG%2bLGbbkLMGAw4nc%2biV77E%3d
0,0,0,0,12,8,Toro,11,1,Wild Card,0,/teams/events/match_report/?EventGameId=zd77WCXoh6%2fIPhNip47o3kZwgo%2b2PqPOlEwynTRdx9o%3d
1,7,0,11,11,1,Wild Card,12,8,Toro,0,/teams/events/match_report/?EventGameId=zd77WCXoh6%2fIPhNip47o3kZwgo%2b2PqPOlEwynTRdx9o%3d
0,7,0,7,8,15,XIST,9,9,Mischief,0,/teams/events/match_report/?EventGameId=mhvnTQYVzx1BdKszjv9eaY5IDBxTrUSACjPh%2f2zmrLA%3d
1,7,0,7,9,9,Mischief,8,15,XIST,0,/teams/events/match_report/?EventGameId=mhvnTQYVzx1BdKszjv9eaY5IDBxTrUSACjPh%2f2zmrLA%3d
0,0,0,0,12,7,Blackbird,8,1,Wild Card,0,/teams/events/match_report/?EventGameId=JozAfcL%2bkOBsq7y53HVn%2bsdm50PDMa%2bnKXtTPSNGiKk%3d
1,0,0,0,8,1,Wild Card,12,7,Blackbird,0,/teams/events/match_report/?EventGameId=JozAfcL%2bkOBsq7y53HVn%2bsdm50PDMa%2bnKXtTPSNGiKk%3d
0,8,0,13,8,8,Toro,13,1,Wild Card,0,/teams/events/match_report/?EventGameId=PVRs26c3yenT3cyMrqLa0nJxyhh%2fz1HRWxSbFBuJTrM%3d
1,5,0,8,13,1,Wild Card,8,8,Toro,0,/teams/events/match_report/?EventGameId=PVRs26c3yenT3cyMrqLa0nJxyhh%2fz1HRWxSbFBuJTrM%3d
0,10,0,10,7,13,Alloy,10,1,Wild Card,0,/teams/events/match_report/?EventGameId=mMMLlnPymHyQQZRCSImH6%2fwwRZE1WFRSjGshTdcl0A8%3d
1,7,0,5,10,1,Wild Card,7,13,Alloy,0,/teams/events/match_report/?EventGameId=mMMLlnPymHyQQZRCSImH6%2fwwRZE1WFRSjGshTdcl0A8%3d
