,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
0,0.0,Samantha Rodenberg,Cutter,"1'0""",3.0,1.0,2.0,2.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,SAMANTHA RODENBERG
1,1.0,Kelly Johnson,Handler,,3.0,10.0,7.0,6.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,KELLY JOHNSON
2,3.0,Molly Sinnott,,,3.0,2.0,2.0,,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,MOLLY SINNOTT
3,7.0,Calise Cardenas,Deep,,1.0,1.0,2.0,1.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,CALISE CARDENAS
4,8.0,Rachel Bradshaw,Deep,,5.0,3.0,,1.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,RACHEL BRADSHAW
5,9.0,Qxhna Titcomb,Handler,"5'7""",3.0,11.0,2.0,7.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,QXHNA TITCOMB
6,10.0,Shira Stern,Cutter,"5'5""",2.0,,1.0,,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,SHIRA STERN
7,11.0,Kaede Yoshida,,,5.0,7.0,1.0,5.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,KAEDE YOSHIDA
8,14.0,Hana Kawai,Deep,,3.0,14.0,4.0,6.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,HANA KAWAI
9,15.0,Bailey Zahniser,Cutter,,3.0,1.0,1.0,3.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,BAILEY ZAHNISER
10,16.0,Cassandra Swafford,Handler/Cutter,,3.0,4.0,1.0,3.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,CASSANDRA SWAFFORD
11,17.0,Dominique Fontenette,Mid,,6.0,2.0,1.0,2.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,DOMINIQUE FONTENETTE
12,18.0,Madeline Gilbert,Cutter,"1'0""",3.0,1.0,,1.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,MADELINE GILBERT
13,19.0,Hannah Kreilkamp,,,2.0,5.0,,6.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,HANNAH KREILKAMP
14,20.0,Kristin (Charlie) Eide,Handler/Cutter,"5'7""",3.0,3.0,1.0,3.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,KRISTIN (CHARLIE) EIDE
15,21.0,Molly McKeon,Deep,"5'5""",2.0,,,1.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,MOLLY MCKEON
16,22.0,Jack Verzuh,Dump,"6'0""",17.0,9.0,3.0,3.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,JACK VERZUH
17,23.0,Aimie Kawai,Cutter,,4.0,,3.0,2.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,AIMIE KAWAI
18,25.0,Alyssa Weatherford,Handler,"5'5""",2.0,5.0,2.0,9.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,ALYSSA WEATHERFORD
19,27.0,Julia Snyder,Handler,,,3.0,1.0,2.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,JULIA SNYDER
20,31.0,Stephanie Lim,Handler,,2.0,1.0,,1.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,STEPHANIE LIM
21,32.0,Linnea Soo,Defense (Cutter),"5'4""",,,,,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,LINNEA SOO
22,44.0,Abbie Abramovich,,,11.0,4.0,1.0,2.0,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,ABBIE ABRAMOVICH
23,81.0,Charlie Mercer,Mid,,,,,,/events/teams/?EventTeamId=ZBOMiHxU7Y3u8LvX8W8DR2gVhmfjTjOC5ZcZNhhUBS8%3d,Seattle Riot,1,CHARLIE MERCER
0,0.0,Eileen Duffner,Handler,"5'9""",10.0,3.0,,8.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,EILEEN DUFFNER
1,1.0,Allison Fish,,,,7.0,1.0,5.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,ALLISON FISH
2,2.0,Elizabeth Arakaki,,,3.0,1.0,1.0,,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,ELIZABETH ARAKAKI
3,4.0,Monica Matsumoto,,,,,,,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,MONICA MATSUMOTO
4,5.0,Anna Thorn,Handler,"5'6""",,2.0,,,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,ANNA THORN
5,6.0,Risa Umeno,Cutter,"5'3""",2.0,1.0,,1.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,RISA UMENO
6,7.0,Madison Moore,,,1.0,1.0,1.0,3.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,MADISON MOORE
7,8.0,Christina Sur,,"5'5""",5.0,6.0,1.0,5.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,CHRISTINA SUR
8,9.0,Cassandra Brown,Handler,"5'4""",1.0,1.0,1.0,,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,CASSANDRA BROWN
9,10.0,Emilie Willingham,Handler/Cutter,"5'9""",1.0,7.0,3.0,9.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,EMILIE WILLINGHAM
10,11.0,Beth Daviess,,"5'7""",,3.0,2.0,3.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,BETH DAVIESS
11,12.0,Jennifer Corcoran,,,3.0,13.0,,11.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,JENNIFER CORCORAN
12,14.0,Sarah Helding,,,1.0,,,1.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,SARAH HELDING
13,17.0,Erika Danckers,,,5.0,,,1.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,ERIKA DANCKERS
14,18.0,Sarah Kim,,"1'0""",5.0,4.0,2.0,3.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,SARAH KIM
15,19.0,Rachel Foster,,,2.0,2.0,5.0,10.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,RACHEL FOSTER
16,21.0,Clare Frantz,,,2.0,1.0,2.0,4.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,CLARE FRANTZ
17,22.0,Jessica LeDonne,,"5'2""",5.0,,3.0,2.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,JESSICA LEDONNE
18,24.0,Sarah Davis,,,,1.0,,4.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,SARAH DAVIS
19,31.0,Abby Shure,,,12.0,7.0,,5.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,ABBY SHURE
20,33.0,Joann Wong,,,2.0,,,,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,JOANN WONG
21,72.0,Jacqueline Jarik,,,5.0,8.0,3.0,14.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,JACQUELINE JARIK
22,84.0,Sarah Lipscomb,,"1'0""",11.0,7.0,2.0,3.0,/events/teams/?EventTeamId=KYLnhY%2fuEAw5ALV3%2fxjP0ExJXt9fSDPL%2bBloW4sGlqM%3d,Nemesis,11,SARAH LIPSCOMB
0,0.0,Yu Kanai,Handler,,,1.0,1.0,1.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,YU KANAI
1,2.0,Moyu Okamura,Handler,,7.0,11.0,2.0,8.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,MOYU OKAMURA
2,6.0,Nanako Tsuya,Handler,,,1.0,,,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,NANAKO TSUYA
3,13.0,Chisaki Moriishi,Mid,,2.0,,,3.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,CHISAKI MORIISHI
4,16.0,Yui Kashino,Mid,"5'2""",19.0,1.0,1.0,4.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,YUI KASHINO
5,23.0,Fumi Higuchi,Handler,,3.0,18.0,4.0,4.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,FUMI HIGUCHI
6,30.0,Saori Mizukami,Mid,,8.0,12.0,2.0,4.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,SAORI MIZUKAMI
7,32.0,Yurina Murakami,Mid,,3.0,1.0,,4.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,YURINA MURAKAMI
8,39.0,Tomoko Inamura,Handler,,8.0,20.0,1.0,18.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,TOMOKO INAMURA
9,55.0,Maiko Ito,Mid,,4.0,6.0,,3.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,MAIKO ITO
10,72.0,Saki Kato,Mid,,20.0,1.0,3.0,5.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,SAKI KATO
11,99.0,Natsumi Yoshida,Mid,,1.0,3.0,1.0,6.0,/events/teams/?EventTeamId=fSZZu71iq5wCWhvOfVsUDs37EU0EzqrhLvV8KMmqKrU%3d,uno,8,NATSUMI YOSHIDA
0,1.0,Alejandra Maria Torres Echeverri,Defense (Handler),"5'4""",,,,,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,ALEJANDRA MARIA TORRES ECHEVERRI
1,2.0,Estefania Carvajal,,,2.0,,,1.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,ESTEFANIA CARVAJAL
2,8.0,Manuela Cardenas,,,9.0,12.0,4.0,10.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,MANUELA CARDENAS
3,10.0,Madeleine (Maddy) Frey,Cutter,"5'7""",9.0,3.0,,2.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,MADELEINE (MADDY) FREY
4,11.0,Eliana Rico,,,,3.0,,2.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,ELIANA RICO
5,13.0,Ana Rojas,,,1.0,1.0,1.0,3.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,ANA ROJAS
6,14.0,Alejandra Uribe,,,1.0,2.0,2.0,,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,ALEJANDRA URIBE
7,15.0,Elizabeth Mosquera,,,9.0,7.0,6.0,8.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,ELIZABETH MOSQUERA
8,18.0,Lissandra Cabrera,,,,,,,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,LISSANDRA CABRERA
9,20.0,Yina Paola Cartagena,,,9.0,23.0,3.0,12.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,YINA PAOLA CARTAGENA
10,24.0,Maria Paula Santos Marin,Handler,"1'0""",6.0,4.0,1.0,1.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,MARIA PAULA SANTOS MARIN
11,27.0,Karen Rico,,,1.0,3.0,,3.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,KAREN RICO
12,31.0,Gabriela Jimenez,,,2.0,1.0,1.0,2.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,GABRIELA JIMENEZ
13,33.0,Maria Valeria Cardenas Velasquez,,,6.0,18.0,,7.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,MARIA VALERIA CARDENAS VELASQUEZ
14,44.0,Maria Fernanda Galindo,,,7.0,2.0,1.0,1.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,MARIA FERNANDA GALINDO
15,57.0,Ximena Montaña,,,9.0,,2.0,3.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,XIMENA MONTAÑA
16,91.0,Shanye Crawford,,,2.0,1.0,,3.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,SHANYE CRAWFORD
17,96.0,Maria Angelica Forero Becerra,,,10.0,3.0,4.0,5.0,/events/teams/?EventTeamId=VX%2bEBM7y7ZoFWtLhjJeRm%2f1B3IrSkM6Ew0N6qpXAj2M%3d,Revolution,2,MARIA ANGELICA FORERO BECERRA
0,0.0,Katie Weatherhead,Handler,"1'0""",2.0,3.0,,3.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,KATIE WEATHERHEAD
1,1.0,Lillian Weaver,,,1.0,,1.0,3.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,LILLIAN WEAVER
2,4.0,Emily Flock,,,1.0,1.0,1.0,1.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,EMILY FLOCK
3,5.0,Kimber Coles,,,7.0,1.0,1.0,,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,KIMBER COLES
4,7.0,Shea Brennan,Handler,"5'2""",2.0,2.0,1.0,3.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,SHEA BRENNAN
5,8.0,Eva Popp,,,5.0,8.0,,1.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,EVA POPP
6,9.0,Brenna Bailey,,,5.0,3.0,1.0,1.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,BRENNA BAILEY
7,11.0,Rachel Egan,,"5'6""",5.0,3.0,1.0,,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,RACHEL EGAN
8,12.0,Mariel Hammond,,,6.0,11.0,2.0,3.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,MARIEL HAMMOND
9,15.0,Katie Blise,,,2.0,3.0,,6.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,KATIE BLISE
10,16.0,Kristen Rosenblum,,"5'9""",3.0,3.0,2.0,1.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,KRISTEN ROSENBLUM
11,17.0,Jenica Villamor,Handler,"5'7""",,,1.0,3.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,JENICA VILLAMOR
12,18.0,Julia Sherwood,Handler,,7.0,13.0,1.0,12.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,JULIA SHERWOOD
13,19.0,Georgina Tetlow,,"5'4""",3.0,3.0,,2.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,GEORGINA TETLOW
14,22.0,Natalie Green,Handler,"5'2""",1.0,2.0,,,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,NATALIE GREEN
15,27.0,Elizabeth Longmire,,,3.0,,1.0,4.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,ELIZABETH LONGMIRE
16,33.0,Laura Bitterman,,,9.0,4.0,1.0,2.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,LAURA BITTERMAN
17,34.0,Angelica Chambers,,,1.0,4.0,4.0,4.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,ANGELICA CHAMBERS
18,37.0,Beckie Zipp Perston,Handler/Cutter,"5'8""",1.0,5.0,,3.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,BECKIE ZIPP PERSTON
19,43.0,Ella Hansen,Dump,"10'11""",,8.0,,3.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,ELLA HANSEN
20,44.0,Lyudmila Likhonina,,,3.0,1.0,1.0,1.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,LYUDMILA LIKHONINA
21,47.0,Madeleine Franz,,,10.0,,2.0,2.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,MADELEINE FRANZ
22,55.0,Emery Otopalik,Cutter,"5'7""",,5.0,,4.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,EMERY OTOPALIK
23,99.0,Noelle Takahashi,,"5'6""",9.0,2.0,3.0,4.0,/events/teams/?EventTeamId=cvRQzsWHE398IehmBQSG0qqoCi3QPNYyhS8EQCSqeHE%3d,Schwa,7,NOELLE TAKAHASHI
0,1.0,Maggie O'Connor,,,1.0,1.0,1.0,1.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,MAGGIE O'CONNOR
1,2.0,Marisa Rafter,Handler,,5.0,6.0,3.0,12.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,MARISA RAFTER
2,4.0,Claire Leichter,,,3.0,1.0,,1.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,CLAIRE LEICHTER
3,9.0,Audrey Lyman,Cutter,"1'0""",,5.0,1.0,9.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,AUDREY LYMAN
4,10.0,Angela Aie,Handler,,1.0,1.0,,4.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,ANGELA AIE
5,11.0,Iris Leung,Cutter,,9.0,3.0,1.0,2.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,IRIS LEUNG
6,12.0,Alexandra Hasan,Cutter,"5'8""",1.0,2.0,1.0,6.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,ALEXANDRA HASAN
7,13.0,Michelle McGhee,Handler,"5'8""",6.0,4.0,3.0,4.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,MICHELLE MCGHEE
8,14.0,Emmy Kolanz,Cutter,,2.0,2.0,1.0,6.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,EMMY KOLANZ
9,15.0,Alison Griffith,Cutter,"5'8""",2.0,,1.0,2.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,ALISON GRIFFITH
10,16.0,Eliza Chang,Cutter,"5'6""",2.0,4.0,1.0,2.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,ELIZA CHANG
11,17.0,Julia Kwasnick,,"5'10""",3.0,1.0,3.0,1.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,JULIA KWASNICK
12,19.0,Adrienne Lemberger,Cutter,,4.0,1.0,3.0,6.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,ADRIENNE LEMBERGER
13,21.0,Megan Pera,,,,,,,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,MEGAN PERA
14,22.0,Kaitlin Swinnerton,Handler,,3.0,2.0,,6.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,KAITLIN SWINNERTON
15,23.0,Sabrina Fong,Handler,"1'0""",,,,,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,SABRINA FONG
16,24.0,Natasha Won,Handler,"5'3""",5.0,1.0,,2.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,NATASHA WON
17,27.0,Kira Lou,Cutter,"1'0""",4.0,3.0,2.0,2.0,/events/teams/?EventTeamId=H50%2b6ZMeJ5P1Fucta4XNILMkvJ3NH4INugNXKAPfc04%3d,Nightlock,12,KIRA LOU
